order_id,is_fraud,fraud_prob,ood_score,decision,reason
ORD-00002845,0,0.011755594519133397,0.10967624136323123,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002846,0,0.011643682042779963,-0.06419038479137296,HUMAN_REVIEW,OOD (Score: -0.064)
ORD-00002847,0,0.011643682042779963,-0.024346510983274894,HUMAN_REVIEW,OOD (Score: -0.024)
ORD-00002848,0,0.011643682042779963,-0.009375216124998142,HUMAN_REVIEW,OOD (Score: -0.009)
ORD-00002849,0,0.011643682042779963,-0.01450789066603031,HUMAN_REVIEW,OOD (Score: -0.015)
ORD-00002850,0,0.011755594519133397,-0.034155551219079094,HUMAN_REVIEW,OOD (Score: -0.034)
ORD-00002851,0,0.012122791581556895,-0.0435057910946397,HUMAN_REVIEW,OOD (Score: -0.044)
ORD-00002852,0,0.012122791581556895,0.0646576716373305,APPROVE,High Confidence Legitimate (1.21%)
ORD-00002853,0,0.011755594519133397,0.05551018071089536,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002854,0,0.011643682042779963,-0.0326485564146779,HUMAN_REVIEW,OOD (Score: -0.033)
ORD-00002855,0,0.011755594519133397,-0.015710724492085548,HUMAN_REVIEW,OOD (Score: -0.016)
ORD-00002856,0,0.011755594519133397,-0.07363737426608552,HUMAN_REVIEW,OOD (Score: -0.074)
ORD-00002857,0,0.011643682042779963,-0.09888233708910588,HUMAN_REVIEW,OOD (Score: -0.099)
ORD-00002858,0,0.011755594519133397,-0.005082366479265077,HUMAN_REVIEW,OOD (Score: -0.005)
ORD-00002859,0,0.012536281696558835,0.07118209520341923,APPROVE,High Confidence Legitimate (1.25%)
ORD-00002860,0,0.011755594519133397,-0.022399796786750192,HUMAN_REVIEW,OOD (Score: -0.022)
ORD-00002861,0,0.011755594519133397,-0.009052542168548672,HUMAN_REVIEW,OOD (Score: -0.009)
ORD-00002862,0,0.011755594519133397,0.09499804968777525,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002863,0,0.012122791581556895,0.0700337874315361,APPROVE,High Confidence Legitimate (1.21%)
ORD-00002864,0,0.011755594519133397,0.017679265755514817,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002865,0,0.011755594519133397,-0.05859951892210724,HUMAN_REVIEW,OOD (Score: -0.059)
ORD-00002866,0,0.011643682042779963,-0.06779327557894521,HUMAN_REVIEW,OOD (Score: -0.068)
ORD-00002867,0,0.011755594519133397,-0.02796133261520617,HUMAN_REVIEW,OOD (Score: -0.028)
ORD-00002868,0,0.012122791581556895,-0.03336047473887782,HUMAN_REVIEW,OOD (Score: -0.033)
ORD-00002869,0,0.011755594519133397,0.07283342701922962,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002870,0,0.011755594519133397,-0.019080309625300274,HUMAN_REVIEW,OOD (Score: -0.019)
ORD-00002871,0,0.011755594519133397,-0.019097045209297447,HUMAN_REVIEW,OOD (Score: -0.019)
ORD-00002872,0,0.011643682042779963,0.044776135492510194,APPROVE,High Confidence Legitimate (1.16%)
ORD-00002873,0,0.011755594519133397,-0.06674597151436534,HUMAN_REVIEW,OOD (Score: -0.067)
ORD-00002874,0,0.011755594519133397,0.10900747270502992,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002875,0,0.012010879105203464,0.07218839889414752,APPROVE,High Confidence Legitimate (1.20%)
ORD-00002876,0,0.011755594519133397,-0.07373124677152665,HUMAN_REVIEW,OOD (Score: -0.074)
ORD-00002877,0,0.011755594519133397,0.09902450835752086,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002878,0,0.011755594519133397,-0.0866815096413629,HUMAN_REVIEW,OOD (Score: -0.087)
ORD-00002879,0,0.011643682042779963,-0.12096490322124609,HUMAN_REVIEW,OOD (Score: -0.121)
ORD-00002880,0,0.011643682042779963,0.08840935400341399,APPROVE,High Confidence Legitimate (1.16%)
ORD-00002881,0,0.010766307971764274,-0.08498127425215696,HUMAN_REVIEW,OOD (Score: -0.085)
ORD-00002882,0,0.011755594519133397,-0.09317710466695517,HUMAN_REVIEW,OOD (Score: -0.093)
ORD-00002883,0,0.011643682042779963,-0.12035417520702996,HUMAN_REVIEW,OOD (Score: -0.120)
ORD-00002884,0,0.011643682042779963,0.04422287750513543,APPROVE,High Confidence Legitimate (1.16%)
ORD-00002885,0,0.011755594519133397,-0.06373234115047866,HUMAN_REVIEW,OOD (Score: -0.064)
ORD-00002886,0,0.012010879105203464,0.07888750725284566,APPROVE,High Confidence Legitimate (1.20%)
ORD-00002887,0,0.011755594519133397,-0.10755750672716036,HUMAN_REVIEW,OOD (Score: -0.108)
ORD-00002888,0,0.012122791581556895,-0.014043053029775376,HUMAN_REVIEW,OOD (Score: -0.014)
ORD-00002889,0,0.012122791581556895,0.0578791507857791,APPROVE,High Confidence Legitimate (1.21%)
ORD-00002890,0,0.011643682042779963,-0.05426298314219191,HUMAN_REVIEW,OOD (Score: -0.054)
ORD-00002891,0,0.012122791581556895,-0.024506898245122866,HUMAN_REVIEW,OOD (Score: -0.025)
ORD-00002892,0,0.011755594519133397,0.10540412415637224,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002893,0,0.011643682042779963,0.047422054420184545,APPROVE,High Confidence Legitimate (1.16%)
ORD-00002894,0,0.011755594519133397,-0.007360447399297532,HUMAN_REVIEW,OOD (Score: -0.007)
ORD-00002895,0,0.011643682042779963,0.020858656860062053,APPROVE,High Confidence Legitimate (1.16%)
ORD-00002896,0,0.011755594519133397,-0.00828280566375228,HUMAN_REVIEW,OOD (Score: -0.008)
ORD-00002897,0,0.011755594519133397,0.0060264576118191915,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002898,1,0.011643682042779963,-0.02434763860904421,HUMAN_REVIEW,OOD (Score: -0.024)
ORD-00002899,0,0.011643682042779963,-0.06368589845960893,HUMAN_REVIEW,OOD (Score: -0.064)
ORD-00002900,0,0.012122791581556895,-0.021177472440165546,HUMAN_REVIEW,OOD (Score: -0.021)
ORD-00002901,0,0.012010879105203464,0.08148369049778353,APPROVE,High Confidence Legitimate (1.20%)
ORD-00002902,0,0.011755594519133397,0.11055201394095931,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002903,0,0.008134910112955402,-0.10600999718622839,HUMAN_REVIEW,OOD (Score: -0.106)
ORD-00002904,0,0.011755594519133397,-0.11055843287989353,HUMAN_REVIEW,OOD (Score: -0.111)
ORD-00002905,0,0.011755594519133397,-0.02001079866788813,HUMAN_REVIEW,OOD (Score: -0.020)
ORD-00002906,0,0.011643682042779963,-0.028890044924307245,HUMAN_REVIEW,OOD (Score: -0.029)
ORD-00002907,0,0.03990334630402904,-0.008469892556743797,HUMAN_REVIEW,OOD (Score: -0.008)
ORD-00002908,0,0.011755594519133397,-0.007123833647483813,HUMAN_REVIEW,OOD (Score: -0.007)
ORD-00002909,0,0.012122791581556895,0.05339533492234938,APPROVE,High Confidence Legitimate (1.21%)
ORD-00002910,1,0.010766307971764274,-0.06815423886431127,HUMAN_REVIEW,OOD (Score: -0.068)
ORD-00002911,0,0.011643682042779963,-0.07537794378177776,HUMAN_REVIEW,OOD (Score: -0.075)
ORD-00002912,0,0.011755594519133397,0.1067996368788196,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002913,0,0.007362336477030727,-0.013307539441232308,HUMAN_REVIEW,OOD (Score: -0.013)
ORD-00002914,0,0.012122791581556895,0.05807339755719232,APPROVE,High Confidence Legitimate (1.21%)
ORD-00002915,0,0.011643682042779963,-0.089742059930637,HUMAN_REVIEW,OOD (Score: -0.090)
ORD-00002916,0,0.011643682042779963,-0.07616589439948007,HUMAN_REVIEW,OOD (Score: -0.076)
ORD-00002917,0,0.011643682042779963,-0.08104804259912657,HUMAN_REVIEW,OOD (Score: -0.081)
ORD-00002918,0,0.011755594519133397,-0.07264540380171935,HUMAN_REVIEW,OOD (Score: -0.073)
ORD-00002919,0,0.011643682042779963,-0.024656172532042775,HUMAN_REVIEW,OOD (Score: -0.025)
ORD-00002920,0,0.010766307971764274,-0.06351167623589926,HUMAN_REVIEW,OOD (Score: -0.064)
ORD-00002921,0,0.011755594519133397,0.07471813137520489,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002922,0,0.012010879105203464,0.07812804921507227,APPROVE,High Confidence Legitimate (1.20%)
ORD-00002923,0,0.011755594519133397,-0.015998151108355674,HUMAN_REVIEW,OOD (Score: -0.016)
ORD-00002924,0,0.011643682042779963,-0.03209373926865933,HUMAN_REVIEW,OOD (Score: -0.032)
ORD-00002925,0,0.011755594519133397,0.09844167778810431,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002926,0,0.011643682042779963,-0.03112747393273363,HUMAN_REVIEW,OOD (Score: -0.031)
ORD-00002927,0,0.011755594519133397,-0.024092472891377614,HUMAN_REVIEW,OOD (Score: -0.024)
ORD-00002928,0,0.011755594519133397,0.045452333831200786,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002929,0,0.011755594519133397,-0.0333308631460556,HUMAN_REVIEW,OOD (Score: -0.033)
ORD-00002930,0,0.011755594519133397,-0.01363953210464175,HUMAN_REVIEW,OOD (Score: -0.014)
ORD-00002931,0,0.011643682042779963,-0.027829114780490882,HUMAN_REVIEW,OOD (Score: -0.028)
ORD-00002932,0,0.011643682042779963,0.04381061094999478,APPROVE,High Confidence Legitimate (1.16%)
ORD-00002933,0,0.011755594519133397,-0.11874795106858382,HUMAN_REVIEW,OOD (Score: -0.119)
ORD-00002934,0,0.011755594519133397,-0.08102545888193191,HUMAN_REVIEW,OOD (Score: -0.081)
ORD-00002935,0,0.011755594519133397,-0.013341157931486158,HUMAN_REVIEW,OOD (Score: -0.013)
ORD-00002936,0,0.012122791581556895,0.042996534701001066,APPROVE,High Confidence Legitimate (1.21%)
ORD-00002937,0,0.018901228606684906,-0.1322613965778111,HUMAN_REVIEW,OOD (Score: -0.132)
ORD-00002938,0,0.012122791581556895,0.05432583496195492,APPROVE,High Confidence Legitimate (1.21%)
ORD-00002939,0,0.012057172157781902,0.01806425955029517,APPROVE,High Confidence Legitimate (1.21%)
ORD-00002940,0,0.011755594519133397,0.10818797546537551,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002941,0,0.011755594519133397,-0.0011392749706107264,HUMAN_REVIEW,OOD (Score: -0.001)
ORD-00002942,0,0.011643682042779963,-0.055178701374641315,HUMAN_REVIEW,OOD (Score: -0.055)
ORD-00002943,0,0.00747424895338416,-0.014235382779592909,HUMAN_REVIEW,OOD (Score: -0.014)
ORD-00002944,0,0.010766307971764274,-0.02061885854631218,HUMAN_REVIEW,OOD (Score: -0.021)
ORD-00002945,0,0.011755594519133397,0.10411158168155116,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002946,0,0.012122791581556895,0.07069618461632993,APPROVE,High Confidence Legitimate (1.21%)
ORD-00002947,0,0.011643682042779963,-0.04786051789924084,HUMAN_REVIEW,OOD (Score: -0.048)
ORD-00002948,0,0.011643682042779963,0.0761983471524233,APPROVE,High Confidence Legitimate (1.16%)
ORD-00002949,0,0.011755594519133397,-0.07643255675056893,HUMAN_REVIEW,OOD (Score: -0.076)
ORD-00002950,0,0.011755594519133397,0.11208717793600664,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002951,0,0.011755594519133397,0.015903205226468042,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002952,0,0.012010879105203464,0.04019867628444901,APPROVE,High Confidence Legitimate (1.20%)
ORD-00002953,0,0.011755594519133397,0.08288442108246119,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002954,0,0.011755594519133397,-0.008633866320467143,HUMAN_REVIEW,OOD (Score: -0.009)
ORD-00002955,0,0.011755594519133397,0.10764114505189543,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002956,0,0.011643682042779963,-0.013903895880987727,HUMAN_REVIEW,OOD (Score: -0.014)
ORD-00002957,0,0.011755594519133397,0.028381074498914027,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002958,0,0.010766307971764274,-0.1438994743058345,HUMAN_REVIEW,OOD (Score: -0.144)
ORD-00002959,0,0.011755594519133397,-0.05728813482959816,HUMAN_REVIEW,OOD (Score: -0.057)
ORD-00002960,0,0.010766307971764274,-0.011118940080876882,HUMAN_REVIEW,OOD (Score: -0.011)
ORD-00002961,0,0.011755594519133397,0.10174318263637433,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002962,0,0.011643682042779963,-0.08074927138869403,HUMAN_REVIEW,OOD (Score: -0.081)
ORD-00002963,0,0.011755594519133397,0.09603070544096665,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002964,0,0.011755594519133397,-0.027422729347133967,HUMAN_REVIEW,OOD (Score: -0.027)
ORD-00002965,0,0.011643682042779963,0.08667904457179848,APPROVE,High Confidence Legitimate (1.16%)
ORD-00002966,0,0.012122791581556895,0.08173949787113427,APPROVE,High Confidence Legitimate (1.21%)
ORD-00002967,1,0.011643682042779963,-0.07453051720383563,HUMAN_REVIEW,OOD (Score: -0.075)
ORD-00002968,0,0.011643682042779963,-0.025771771623637196,HUMAN_REVIEW,OOD (Score: -0.026)
ORD-00002969,0,0.012122791581556895,-0.03596876027316365,HUMAN_REVIEW,OOD (Score: -0.036)
ORD-00002970,0,0.011755594519133397,0.042327286243568796,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002971,0,0.011643682042779963,0.04592073054010376,APPROVE,High Confidence Legitimate (1.16%)
ORD-00002972,0,0.011755594519133397,-0.02247903799130002,HUMAN_REVIEW,OOD (Score: -0.022)
ORD-00002973,0,0.011133505034187774,-0.02061062255081103,HUMAN_REVIEW,OOD (Score: -0.021)
ORD-00002974,0,0.012010879105203464,0.009543807052114939,APPROVE,High Confidence Legitimate (1.20%)
ORD-00002975,0,0.011755594519133397,0.03490748296133861,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002976,0,0.011755594519133397,-0.023591180092920716,HUMAN_REVIEW,OOD (Score: -0.024)
ORD-00002977,0,0.012122791581556895,0.049791101120313985,APPROVE,High Confidence Legitimate (1.21%)
ORD-00002978,1,0.011643682042779963,-0.06762127224655312,HUMAN_REVIEW,OOD (Score: -0.068)
ORD-00002979,0,0.011643682042779963,-0.021385724732876255,HUMAN_REVIEW,OOD (Score: -0.021)
ORD-00002980,0,0.011755594519133397,0.023450769083482315,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002981,0,0.011755594519133397,0.11213364367617573,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002982,0,0.011755594519133397,0.038208355044818065,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002983,0,0.012122791581556895,-0.0027806954589285615,HUMAN_REVIEW,OOD (Score: -0.003)
ORD-00002984,0,0.012122791581556895,-0.08000410170582406,HUMAN_REVIEW,OOD (Score: -0.080)
ORD-00002985,0,0.011643682042779963,-9.637214437185904e-05,HUMAN_REVIEW,OOD (Score: -0.000)
ORD-00002986,0,0.011755594519133397,0.07583701316968339,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002987,0,0.011755594519133397,0.060990425709603335,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002988,0,0.011755594519133397,-0.0646787690537799,HUMAN_REVIEW,OOD (Score: -0.065)
ORD-00002989,0,0.011755594519133397,0.08449960957379621,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002990,0,0.012122791581556895,0.026818095447613544,APPROVE,High Confidence Legitimate (1.21%)
ORD-00002991,0,0.011755594519133397,0.03411855436594635,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002992,0,0.011755594519133397,0.08135302109492082,APPROVE,High Confidence Legitimate (1.18%)
ORD-00002993,0,0.012122791581556895,0.03843994660689154,APPROVE,High Confidence Legitimate (1.21%)
ORD-00002994,0,0.011755594519133397,-0.060206040406248995,HUMAN_REVIEW,OOD (Score: -0.060)
ORD-00002995,0,0.012122791581556895,0.014286555616030816,APPROVE,High Confidence Legitimate (1.21%)
ORD-00002996,0,0.011643682042779963,-0.04917716595125243,HUMAN_REVIEW,OOD (Score: -0.049)
ORD-00002997,0,0.006484962406015038,-0.012350960867244964,HUMAN_REVIEW,OOD (Score: -0.012)
ORD-00002998,0,0.011643682042779963,-0.03663161185628394,HUMAN_REVIEW,OOD (Score: -0.037)
ORD-00002999,0,0.011643682042779963,-0.06978302966422445,HUMAN_REVIEW,OOD (Score: -0.070)
ORD-00003000,0,0.011755594519133397,0.11037552240730142,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003001,0,0.012122791581556895,0.10440869730097152,APPROVE,High Confidence Legitimate (1.21%)
ORD-00003002,0,0.011643682042779963,-0.1020141941685927,HUMAN_REVIEW,OOD (Score: -0.102)
ORD-00003003,0,0.011755594519133397,0.10973985396535746,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003004,0,0.011755594519133397,0.10479546146898272,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003005,0,0.012122791581556895,0.011120455419361908,APPROVE,High Confidence Legitimate (1.21%)
ORD-00003006,0,0.011755594519133397,0.096250360186389,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003007,0,0.011643682042779963,-0.015690553211647362,HUMAN_REVIEW,OOD (Score: -0.016)
ORD-00003008,0,0.011755594519133397,0.07835695283549365,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003009,0,0.011755594519133397,-0.07294977086259291,HUMAN_REVIEW,OOD (Score: -0.073)
ORD-00003010,0,0.006484962406015038,-0.07250873193742713,HUMAN_REVIEW,OOD (Score: -0.073)
ORD-00003011,0,0.011643682042779963,-0.06582750171416585,HUMAN_REVIEW,OOD (Score: -0.066)
ORD-00003012,0,0.012122791581556895,0.07196008246130309,APPROVE,High Confidence Legitimate (1.21%)
ORD-00003013,0,0.011755594519133397,0.10167996909379085,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003014,0,0.011755594519133397,-0.04473191925280695,HUMAN_REVIEW,OOD (Score: -0.045)
ORD-00003015,0,0.011755594519133397,0.011235528269411987,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003016,0,0.011755594519133397,-0.002631634792303772,HUMAN_REVIEW,OOD (Score: -0.003)
ORD-00003017,0,0.011755594519133397,-0.07242946316375243,HUMAN_REVIEW,OOD (Score: -0.072)
ORD-00003018,0,0.008246822589308834,-0.10540973645167839,HUMAN_REVIEW,OOD (Score: -0.105)
ORD-00003019,0,0.011643682042779963,-0.059720351374335845,HUMAN_REVIEW,OOD (Score: -0.060)
ORD-00003020,0,0.011643682042779963,-0.0215280796212014,HUMAN_REVIEW,OOD (Score: -0.022)
ORD-00003021,0,0.012010879105203464,0.0847954517096714,APPROVE,High Confidence Legitimate (1.20%)
ORD-00003022,0,0.012010879105203464,0.05013034509394948,APPROVE,High Confidence Legitimate (1.20%)
ORD-00003023,0,0.011755594519133397,0.05726180565146172,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003024,0,0.012122791581556895,0.055920305595783204,APPROVE,High Confidence Legitimate (1.21%)
ORD-00003025,0,0.011755594519133397,0.012587961196361463,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003026,0,0.04517194714999243,-0.013308524657060117,HUMAN_REVIEW,OOD (Score: -0.013)
ORD-00003027,0,0.011755594519133397,0.0013952005485036723,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003028,0,0.011755594519133397,0.0313734492153982,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003029,0,0.011755594519133397,0.028373253032869916,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003030,0,0.011755594519133397,-0.03624908995913734,HUMAN_REVIEW,OOD (Score: -0.036)
ORD-00003031,0,0.011643682042779963,-0.028396335611573287,HUMAN_REVIEW,OOD (Score: -0.028)
ORD-00003032,0,0.011643682042779963,-0.022936134950511167,HUMAN_REVIEW,OOD (Score: -0.023)
ORD-00003033,0,0.011755594519133397,0.039362152257024,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003034,0,0.012122791581556895,-0.011007646802956073,HUMAN_REVIEW,OOD (Score: -0.011)
ORD-00003035,0,0.011755594519133397,0.11380545630010125,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003036,0,0.011755594519133397,0.08787671530463659,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003037,0,0.011755594519133397,0.06110223505639811,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003038,1,0.010766307971764274,-0.07206240162462985,HUMAN_REVIEW,OOD (Score: -0.072)
ORD-00003039,0,0.012122791581556895,0.06075100152607771,APPROVE,High Confidence Legitimate (1.21%)
ORD-00003040,0,0.011755594519133397,0.11520974929718242,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003041,0,0.011755594519133397,0.016119307613734146,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003042,0,0.011755594519133397,0.003977309499477666,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003043,0,0.010766307971764274,0.03761437636572529,APPROVE,High Confidence Legitimate (1.08%)
ORD-00003044,0,0.008134910112955402,-0.11529484393364509,HUMAN_REVIEW,OOD (Score: -0.115)
ORD-00003045,0,0.008134910112955402,-0.0781377444888337,HUMAN_REVIEW,OOD (Score: -0.078)
ORD-00003046,0,0.012122791581556895,0.060046317258946325,APPROVE,High Confidence Legitimate (1.21%)
ORD-00003047,0,0.012169084634135333,-0.08501378201880938,HUMAN_REVIEW,OOD (Score: -0.085)
ORD-00003048,0,0.011643682042779963,-0.10018825687443855,HUMAN_REVIEW,OOD (Score: -0.100)
ORD-00003049,0,0.012122791581556895,0.0661424421494276,APPROVE,High Confidence Legitimate (1.21%)
ORD-00003050,0,0.011643682042779963,-0.07978754284905087,HUMAN_REVIEW,OOD (Score: -0.080)
ORD-00003051,0,0.011643682042779963,0.02298356338403451,APPROVE,High Confidence Legitimate (1.16%)
ORD-00003052,0,0.011755594519133397,0.09997520896381051,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003053,0,0.010766307971764274,-0.09351439202581369,HUMAN_REVIEW,OOD (Score: -0.094)
ORD-00003054,0,0.011755594519133397,0.08990704792388993,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003055,0,0.012122791581556895,0.002057724180484777,APPROVE,High Confidence Legitimate (1.21%)
ORD-00003056,0,0.011643682042779963,-0.062323365612749204,HUMAN_REVIEW,OOD (Score: -0.062)
ORD-00003057,0,0.011643682042779963,-0.05485047979323776,HUMAN_REVIEW,OOD (Score: -0.055)
ORD-00003058,0,0.011755594519133397,0.09262926927454629,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003059,0,0.012010879105203464,-0.018274113417420024,HUMAN_REVIEW,OOD (Score: -0.018)
ORD-00003060,0,0.011755594519133397,0.01475092842598208,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003061,0,0.011755594519133397,0.10183908557610866,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003062,0,0.011643682042779963,-0.004374137785562393,HUMAN_REVIEW,OOD (Score: -0.004)
ORD-00003063,0,0.011755594519133397,-0.103069680830288,HUMAN_REVIEW,OOD (Score: -0.103)
ORD-00003064,0,0.011755594519133397,-0.004792826984773346,HUMAN_REVIEW,OOD (Score: -0.005)
ORD-00003065,0,0.011755594519133397,0.014671598795926666,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003066,0,0.011643682042779963,0.0031467815642882146,APPROVE,High Confidence Legitimate (1.16%)
ORD-00003067,0,0.011643682042779963,0.06627284787286564,APPROVE,High Confidence Legitimate (1.16%)
ORD-00003068,0,0.011755594519133397,-0.07977617340107024,HUMAN_REVIEW,OOD (Score: -0.080)
ORD-00003069,0,0.011755594519133397,-0.033179411918106694,HUMAN_REVIEW,OOD (Score: -0.033)
ORD-00003070,0,0.011755594519133397,0.05381915043292923,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003071,0,0.012122791581556895,0.0383677911433527,APPROVE,High Confidence Legitimate (1.21%)
ORD-00003072,0,0.05242949371389738,0.0894810744386198,APPROVE,High Confidence Legitimate (5.24%)
ORD-00003073,0,0.012010879105203464,-0.006108434820475739,HUMAN_REVIEW,OOD (Score: -0.006)
ORD-00003074,0,0.011643682042779963,-0.017323464320057047,HUMAN_REVIEW,OOD (Score: -0.017)
ORD-00003075,0,0.011755594519133397,0.08689901440682779,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003076,0,0.012010879105203464,-0.003910606848267717,HUMAN_REVIEW,OOD (Score: -0.004)
ORD-00003077,0,0.011643682042779963,-0.03250260603423494,HUMAN_REVIEW,OOD (Score: -0.033)
ORD-00003078,0,0.011643682042779963,0.07217737575609862,APPROVE,High Confidence Legitimate (1.16%)
ORD-00003079,0,0.011643682042779963,0.08478113825802336,APPROVE,High Confidence Legitimate (1.16%)
ORD-00003080,0,0.011755594519133397,0.035078142512370236,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003081,0,0.011755594519133397,-0.00829424957205116,HUMAN_REVIEW,OOD (Score: -0.008)
ORD-00003082,0,0.012169084634135333,-0.032937576577950156,HUMAN_REVIEW,OOD (Score: -0.033)
ORD-00003083,0,0.012122791581556895,0.07862648928944477,APPROVE,High Confidence Legitimate (1.21%)
ORD-00003084,0,0.011755594519133397,0.006258140284941205,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003085,0,0.011643682042779963,0.08988706571999111,APPROVE,High Confidence Legitimate (1.16%)
ORD-00003086,0,0.011643682042779963,-0.0008768643092850192,HUMAN_REVIEW,OOD (Score: -0.001)
ORD-00003087,0,0.008246822589308834,0.07336246477808855,APPROVE,High Confidence Legitimate (0.82%)
ORD-00003088,0,0.012122791581556895,0.0334050937589338,APPROVE,High Confidence Legitimate (1.21%)
ORD-00003089,0,0.011643682042779963,-0.11039950181381353,HUMAN_REVIEW,OOD (Score: -0.110)
ORD-00003090,0,0.011643682042779963,-0.08414533535453017,HUMAN_REVIEW,OOD (Score: -0.084)
ORD-00003091,0,0.011755594519133397,0.08861466104943239,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003092,0,0.011643682042779963,-0.04673877559616446,HUMAN_REVIEW,OOD (Score: -0.047)
ORD-00003093,0,0.011643682042779963,-0.04796744327615521,HUMAN_REVIEW,OOD (Score: -0.048)
ORD-00003094,0,0.011755594519133397,-0.0734677870284759,HUMAN_REVIEW,OOD (Score: -0.073)
ORD-00003095,0,0.011755594519133397,0.00014453985302548267,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003096,0,0.011755594519133397,0.024999349491888867,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003097,1,0.011643682042779963,-0.028753962310204773,HUMAN_REVIEW,OOD (Score: -0.029)
ORD-00003098,0,0.012122791581556895,0.06991933978197973,APPROVE,High Confidence Legitimate (1.21%)
ORD-00003099,0,0.011755594519133397,0.07426572519688684,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003100,0,0.011643682042779963,-0.0018319919506164517,HUMAN_REVIEW,OOD (Score: -0.002)
ORD-00003101,0,0.012010879105203464,-0.0025881174617433667,HUMAN_REVIEW,OOD (Score: -0.003)
ORD-00003102,0,0.011755594519133397,-0.07380132545191842,HUMAN_REVIEW,OOD (Score: -0.074)
ORD-00003103,0,0.011643682042779963,0.0025615790994830134,APPROVE,High Confidence Legitimate (1.16%)
ORD-00003104,0,0.010766307971764274,-0.1264707534215782,HUMAN_REVIEW,OOD (Score: -0.126)
ORD-00003105,0,0.012122791581556895,0.0591104024739072,APPROVE,High Confidence Legitimate (1.21%)
ORD-00003106,0,0.011755594519133397,0.0962337924708001,APPROVE,High Confidence Legitimate (1.18%)
ORD-00003107,0,0.011755594519133397,-0.010618338411883976,HUMAN_REVIEW,OOD (Score: -0.011)
ORD-00003108,0,0.018901228606684906,0.007391242481529947,APPROVE,High Confidence Legitimate (1.89%)
ORD-00003109,0,0.011755594519133397,-0.007331166176614778,HUMAN_REVIEW,OOD (Score: -0.007)
