order_id,customer_id,order_value,product_category,return_ratio,returns_velocity_30d,days_since_purchase,payment_method,is_fraud
ORD-00004156,CUST-07516,75.66,Electronics,0.359,1,1,Credit Card,0
ORD-00004157,CUST-00735,137.17,Clothing,0.311,1,1,Credit Card,0
ORD-00004158,CUST-09901,61.44,Electronics,0.022,1,1,PayPal,0
ORD-00004159,CUST-03003,53.52,Clothing,0.099,0,1,PayPal,0
ORD-00004160,CUST-08261,96.29,Electronics,0.184,0,42,Credit Card,0
ORD-00004161,CUST-09827,90.95,Electronics,0.15,0,5,Debit Card,0
ORD-00004162,CUST-06328,132.14,Clothing,0.034,0,10,Credit Card,0
ORD-00004163,CUST-09860,72.61,Clothing,0.082,1,10,Credit Card,0
ORD-00004164,CUST-07471,20.72,Electronics,0.246,0,15,PayPal,0
ORD-00004165,CUST-06774,63.67,Clothing,0.025,0,1,Credit Card,0
ORD-00004166,CUST-06313,169.87,Home & Garden,0.019,2,6,Debit Card,0
ORD-00004167,CUST-02548,70.96,Home & Garden,0.225,0,3,Credit Card,0
ORD-00004168,CUST-05985,73.91,Electronics,0.024,1,6,Debit Card,0
ORD-00004169,CUST-06311,198.17,Clothing,0.315,1,3,Debit Card,0
ORD-00004170,CUST-02376,50.93,Clothing,0.137,0,2,Debit Card,0
ORD-00004171,CUST-08731,26.2,Electronics,0.112,1,8,Credit Card,0
ORD-00004172,CUST-03379,79.16,Beauty,0.075,1,1,Credit Card,0
ORD-00004173,CUST-03811,61.11,Beauty,0.184,0,16,Credit Card,0
ORD-00004174,CUST-01307,41.55,Beauty,0.129,1,2,Debit Card,0
ORD-00004175,CUST-05038,78.23,Home & Garden,0.15,1,7,Credit Card,0
ORD-00004176,CUST-09800,133.38,Home & Garden,0.27,0,10,Credit Card,0
ORD-00004177,CUST-06815,89.35,Clothing,0.328,1,1,Credit Card,0
ORD-00004178,CUST-06252,115.08,Clothing,0.106,0,17,Credit Card,0
ORD-00004179,CUST-01959,384.03,Home & Garden,0.075,1,4,Debit Card,0
ORD-00004180,CUST-05342,68.42,Clothing,0.435,0,41,Credit Card,0
ORD-00004181,CUST-02392,112.47,Clothing,0.033,0,1,Debit Card,0
ORD-00004182,CUST-02031,59.9,Clothing,0.089,0,9,Credit Card,0
ORD-00004183,CUST-02080,45.74,Beauty,0.039,2,2,Credit Card,0
ORD-00004184,CUST-01274,56.38,Electronics,0.157,1,4,Credit Card,0
ORD-00004185,CUST-00432,61.37,Clothing,0.165,0,5,Credit Card,0
ORD-00004186,CUST-08285,120.01,Toys,0.105,0,4,Credit Card,0
ORD-00004187,CUST-06957,589.49,Home & Garden,0.378,0,3,Credit Card,0
ORD-00004188,CUST-06193,50.76,Toys,0.144,0,11,Credit Card,0
ORD-00004189,CUST-01136,64.5,Clothing,0.218,0,12,Debit Card,0
ORD-00004190,CUST-03293,85.58,Electronics,0.172,2,3,Credit Card,0
ORD-00004191,CUST-00386,123.55,Home & Garden,0.054,0,5,PayPal,0
ORD-00004192,CUST-09000,111.15,Electronics,0.21,1,4,Credit Card,0
ORD-00004193,CUST-01160,251.46,Clothing,0.294,1,7,Debit Card,0
ORD-00004194,CUST-01206,12.92,Clothing,0.078,0,2,Debit Card,0
ORD-00004195,CUST-04598,13.34,Electronics,0.147,0,12,Credit Card,0
ORD-00004196,CUST-02063,60.54,Clothing,0.106,0,12,Credit Card,0
ORD-00004197,CUST-01817,216.55,Clothing,0.065,2,7,Credit Card,0
ORD-00004198,CUST-02240,25.73,Clothing,0.124,0,10,Debit Card,0
ORD-00004199,CUST-03468,8.12,Home & Garden,0.279,0,32,Credit Card,0
ORD-00004200,CUST-00579,142.16,Electronics,0.299,0,18,Credit Card,0
ORD-00004201,CUST-00203,109.39,Electronics,0.41,1,7,Credit Card,0
ORD-00004202,CUST-01112,37.63,Clothing,0.169,2,6,Credit Card,0
ORD-00004203,CUST-02313,40.92,Clothing,0.265,0,6,Credit Card,0
ORD-00004204,CUST-05536,41.44,Beauty,0.114,0,5,Credit Card,0
ORD-00004205,CUST-06022,98.34,Electronics,0.126,0,5,Gift Card,0
ORD-00004206,CUST-06764,54.54,Beauty,0.308,1,10,Debit Card,0
ORD-00004207,CUST-01372,133.65,Clothing,0.158,0,34,Credit Card,0
ORD-00004208,CUST-08663,9.17,Clothing,0.326,0,1,Credit Card,0
ORD-00004209,CUST-03873,45.35,Electronics,0.03,0,2,Credit Card,0
ORD-00004210,CUST-06791,36.57,Clothing,0.304,0,2,Credit Card,0
ORD-00004211,CUST-09484,73.33,Electronics,0.151,0,13,Credit Card,0
ORD-00004212,CUST-04371,58.53,Electronics,0.228,0,4,Credit Card,0
ORD-00004213,CUST-06959,170.42,Clothing,0.165,1,6,Credit Card,0
ORD-00004214,CUST-08181,20.34,Home & Garden,0.176,1,5,PayPal,0
ORD-00004215,CUST-04853,93.35,Home & Garden,0.185,0,14,Credit Card,0
ORD-00004216,CUST-04470,140.71,Clothing,0.245,0,5,Credit Card,0
ORD-00004217,CUST-02112,397.55,Clothing,0.084,0,8,Debit Card,0
ORD-00004218,CUST-08014,61.23,Clothing,0.053,0,1,Gift Card,0
ORD-00004219,CUST-06855,116.7,Toys,0.267,0,8,Credit Card,0
ORD-00004220,CUST-09915,21.26,Clothing,0.11,2,2,Debit Card,0
ORD-00004221,CUST-09876,13.28,Electronics,0.044,1,15,Debit Card,0
ORD-00004222,CUST-09695,176.94,Electronics,0.056,0,10,Debit Card,0
ORD-00004223,CUST-00234,89.62,Clothing,0.17,1,1,Debit Card,0
ORD-00004224,CUST-04646,231.09,Clothing,0.122,1,1,PayPal,0
ORD-00004225,CUST-05886,30.0,Electronics,0.035,0,3,Credit Card,0
ORD-00004226,CUST-02148,136.45,Home & Garden,0.18,0,1,Credit Card,0
ORD-00004227,CUST-09572,401.44,Home & Garden,0.069,0,10,Credit Card,0
ORD-00004228,CUST-07573,125.93,Clothing,0.01,0,31,Credit Card,0
ORD-00004229,CUST-09280,112.31,Electronics,0.061,0,8,Credit Card,0
ORD-00004230,CUST-02921,90.64,Clothing,0.053,0,3,Debit Card,0
ORD-00004231,CUST-02607,25.62,Beauty,0.091,1,6,PayPal,0
ORD-00004232,CUST-05989,266.26,Beauty,0.086,1,12,Credit Card,0
ORD-00004233,CUST-07521,55.22,Electronics,0.091,0,23,Gift Card,0
ORD-00004234,CUST-07774,134.77,Electronics,0.263,0,1,Credit Card,0
ORD-00004235,CUST-00500,25.78,Clothing,0.22,0,6,Credit Card,0
ORD-00004236,CUST-02482,35.04,Clothing,0.144,0,5,Debit Card,0
ORD-00004237,CUST-03711,283.74,Clothing,0.263,0,4,Credit Card,0
ORD-00004238,CUST-05066,68.18,Toys,0.179,0,5,Credit Card,0
ORD-00004239,CUST-03094,287.9,Clothing,0.15,1,4,Gift Card,0
ORD-00004240,CUST-05399,84.56,Electronics,0.187,0,3,Credit Card,0
ORD-00004241,CUST-08246,20.62,Beauty,0.107,0,1,Debit Card,0
ORD-00004242,CUST-00042,183.76,Electronics,0.208,1,5,Gift Card,0
ORD-00004243,CUST-03250,56.15,Toys,0.052,2,13,Debit Card,0
ORD-00004244,CUST-00197,157.43,Clothing,0.084,0,1,Credit Card,0
ORD-00004245,CUST-05743,91.85,Beauty,0.114,0,10,Credit Card,0
ORD-00004246,CUST-06097,26.19,Electronics,0.148,1,3,Credit Card,0
ORD-00004247,CUST-03938,102.66,Electronics,0.302,0,4,Credit Card,0
ORD-00004248,CUST-01004,521.64,Clothing,0.143,1,32,Gift Card,0
ORD-00004249,CUST-09480,133.54,Clothing,0.113,0,8,PayPal,0
ORD-00004250,CUST-04647,85.97,Clothing,0.136,1,9,Credit Card,0
ORD-00004251,CUST-05689,212.78,Toys,0.125,1,7,Gift Card,0
ORD-00004252,CUST-03114,106.54,Home & Garden,0.143,1,3,Credit Card,0
ORD-00004253,CUST-00877,106.44,Clothing,0.095,0,8,Debit Card,0
ORD-00004254,CUST-03122,37.59,Electronics,0.137,0,5,Credit Card,0
ORD-00004255,CUST-00602,108.54,Home & Garden,0.157,0,13,Credit Card,0
ORD-00004256,CUST-03664,206.1,Home & Garden,0.062,1,6,Credit Card,0
ORD-00004257,CUST-05053,46.12,Clothing,0.129,1,11,Debit Card,0
ORD-00004258,CUST-08358,281.35,Beauty,0.328,0,14,Credit Card,0
ORD-00004259,CUST-05675,83.65,Electronics,0.175,0,13,PayPal,0
ORD-00004260,CUST-07800,44.25,Electronics,0.085,1,4,PayPal,0
ORD-00004261,CUST-09674,199.96,Electronics,0.134,0,4,Credit Card,0
ORD-00004262,CUST-04055,71.56,Home & Garden,0.073,0,15,Debit Card,0
ORD-00004263,CUST-05446,165.28,Clothing,0.026,0,2,Credit Card,0
ORD-00004264,CUST-06029,71.28,Clothing,0.229,0,3,Credit Card,0
ORD-00004265,CUST-01446,85.81,Electronics,0.055,0,1,Debit Card,0
ORD-00004266,CUST-07968,133.6,Electronics,0.251,1,1,Credit Card,0
ORD-00004267,CUST-07056,113.6,Electronics,0.255,0,7,PayPal,0
ORD-00004268,CUST-05201,18.24,Clothing,0.17,0,17,Credit Card,0
ORD-00004269,CUST-03168,36.71,Electronics,0.056,1,1,Credit Card,0
ORD-00004270,CUST-02464,189.34,Electronics,0.122,0,12,Gift Card,0
ORD-00004271,CUST-01668,80.99,Beauty,0.181,0,4,Credit Card,0
ORD-00004272,CUST-06963,59.21,Clothing,0.044,0,7,Debit Card,1
ORD-00004273,CUST-07423,30.36,Home & Garden,0.209,0,11,Credit Card,0
ORD-00004274,CUST-02332,37.95,Electronics,0.286,0,9,Credit Card,0
ORD-00004275,CUST-09988,17.86,Clothing,0.164,0,2,Credit Card,0
ORD-00004276,CUST-06400,83.01,Clothing,0.145,0,1,Credit Card,0
ORD-00004277,CUST-06773,55.77,Electronics,0.193,0,19,Debit Card,0
ORD-00004278,CUST-09071,41.54,Electronics,0.258,0,1,Credit Card,0
ORD-00004279,CUST-03995,85.24,Beauty,0.47,0,2,Credit Card,0
ORD-00004280,CUST-03388,120.44,Beauty,0.103,1,5,Debit Card,0
ORD-00004281,CUST-01470,480.37,Electronics,0.112,1,13,Debit Card,0
ORD-00004282,CUST-05295,26.86,Clothing,0.116,1,7,Debit Card,0
ORD-00004283,CUST-06641,227.58,Toys,0.147,0,6,Credit Card,0
ORD-00004284,CUST-08666,196.07,Electronics,0.037,1,9,Debit Card,0
ORD-00004285,CUST-08844,48.27,Clothing,0.125,1,12,Credit Card,0
ORD-00004286,CUST-03328,105.91,Toys,0.109,0,2,Credit Card,0
ORD-00004287,CUST-07884,62.42,Toys,0.258,3,1,Debit Card,0
ORD-00004288,CUST-04122,104.43,Clothing,0.046,0,1,Debit Card,0
ORD-00004289,CUST-01721,301.06,Electronics,0.228,0,2,Debit Card,0
ORD-00004290,CUST-00592,146.13,Electronics,0.359,0,1,Gift Card,1
ORD-00004291,CUST-03998,135.22,Beauty,0.132,0,10,Debit Card,0
ORD-00004292,CUST-05824,63.8,Beauty,0.084,1,16,Credit Card,0
ORD-00004293,CUST-03749,27.46,Clothing,0.312,0,9,Credit Card,0
ORD-00004294,CUST-05877,76.19,Home & Garden,0.137,1,2,Credit Card,0
ORD-00004295,CUST-06281,236.34,Home & Garden,0.276,1,7,Credit Card,0
ORD-00004296,CUST-09375,26.53,Clothing,0.103,0,6,Credit Card,0
ORD-00004297,CUST-01789,38.7,Home & Garden,0.064,2,13,Gift Card,0
ORD-00004298,CUST-04861,99.59,Clothing,0.038,0,20,Debit Card,0
ORD-00004299,CUST-03946,40.95,Clothing,0.062,0,10,Credit Card,0
ORD-00004300,CUST-00682,47.75,Electronics,0.187,2,6,Credit Card,0
ORD-00004301,CUST-01616,64.14,Home & Garden,0.045,1,6,Credit Card,0
ORD-00004302,CUST-00404,30.19,Clothing,0.401,0,12,Credit Card,0
ORD-00004303,CUST-08269,41.29,Electronics,0.004,1,1,Debit Card,0
ORD-00004304,CUST-01727,158.02,Home & Garden,0.061,2,2,Credit Card,0
ORD-00004305,CUST-02833,31.63,Clothing,0.228,1,3,PayPal,0
ORD-00004306,CUST-02709,25.07,Beauty,0.286,0,10,Credit Card,0
ORD-00004307,CUST-07700,54.38,Electronics,0.097,0,1,Credit Card,0
ORD-00004308,CUST-09010,161.67,Clothing,0.126,1,3,Credit Card,0
ORD-00004309,CUST-03415,76.9,Electronics,0.167,0,3,PayPal,0
ORD-00004310,CUST-02704,62.07,Beauty,0.056,0,5,Credit Card,0
ORD-00004311,CUST-09085,93.27,Electronics,0.188,0,5,Credit Card,0
ORD-00004312,CUST-05562,22.27,Clothing,0.228,0,9,Credit Card,0
ORD-00004313,CUST-03071,133.72,Home & Garden,0.349,0,7,Credit Card,0
ORD-00004314,CUST-06134,122.33,Clothing,0.143,0,17,Gift Card,0
ORD-00004315,CUST-03218,64.88,Toys,0.269,2,2,Debit Card,0
ORD-00004316,CUST-01755,201.29,Beauty,0.132,1,4,Credit Card,0
ORD-00004317,CUST-06577,36.53,Electronics,0.134,1,4,Debit Card,0
ORD-00004318,CUST-00155,221.92,Electronics,0.115,1,1,Credit Card,0
ORD-00004319,CUST-09882,101.86,Electronics,0.208,0,2,Credit Card,0
ORD-00004320,CUST-09692,68.77,Electronics,0.154,2,3,Credit Card,0
ORD-00004321,CUST-06252,88.6,Beauty,0.068,0,10,Debit Card,0
ORD-00004322,CUST-09317,82.61,Toys,0.081,1,2,Gift Card,0
ORD-00004323,CUST-06227,238.94,Electronics,0.017,0,3,PayPal,0
ORD-00004324,CUST-05972,38.04,Clothing,0.147,3,8,Credit Card,0
ORD-00004325,CUST-09052,48.91,Clothing,0.24,0,7,Debit Card,0
ORD-00004326,CUST-03285,206.24,Electronics,0.031,2,1,Credit Card,0
ORD-00004327,CUST-07725,55.9,Clothing,0.131,0,21,PayPal,0
ORD-00004328,CUST-02570,185.01,Clothing,0.322,0,2,Credit Card,0
ORD-00004329,CUST-09080,350.57,Clothing,0.124,0,1,Credit Card,0
ORD-00004330,CUST-06459,65.27,Clothing,0.022,1,3,PayPal,0
ORD-00004331,CUST-06994,155.26,Home & Garden,0.159,1,1,Credit Card,0
ORD-00004332,CUST-09343,35.77,Electronics,0.101,1,1,Credit Card,0
ORD-00004333,CUST-06248,164.64,Home & Garden,0.072,0,7,Credit Card,0
ORD-00004334,CUST-04887,105.59,Clothing,0.163,0,16,Debit Card,0
ORD-00004335,CUST-01725,131.42,Beauty,0.071,0,4,Debit Card,0
ORD-00004336,CUST-01248,53.71,Clothing,0.264,1,3,Debit Card,0
ORD-00004337,CUST-08040,23.83,Beauty,0.152,0,18,Credit Card,1
ORD-00004338,CUST-04958,134.64,Beauty,0.225,0,1,PayPal,0
ORD-00004339,CUST-07223,17.28,Clothing,0.193,1,5,Credit Card,0
ORD-00004340,CUST-00117,69.83,Clothing,0.027,1,3,Credit Card,0
ORD-00004341,CUST-02343,191.13,Beauty,0.08,1,4,Credit Card,0
ORD-00004342,CUST-02143,104.95,Home & Garden,0.099,1,4,PayPal,0
ORD-00004343,CUST-00784,427.81,Beauty,0.099,0,6,Credit Card,0
ORD-00004344,CUST-08717,204.4,Home & Garden,0.163,0,5,Debit Card,0
ORD-00004345,CUST-07004,53.35,Clothing,0.097,1,31,PayPal,0
ORD-00004346,CUST-05219,92.01,Electronics,0.088,0,1,Credit Card,0
ORD-00004347,CUST-03954,86.67,Electronics,0.178,1,10,Debit Card,0
ORD-00004348,CUST-00694,25.39,Toys,0.089,1,1,Credit Card,0
ORD-00004349,CUST-01271,42.42,Clothing,0.268,0,4,Credit Card,0
ORD-00004350,CUST-03730,57.48,Electronics,0.293,1,2,Debit Card,0
ORD-00004351,CUST-09468,17.66,Home & Garden,0.134,0,21,Debit Card,0
ORD-00004352,CUST-00178,93.5,Home & Garden,0.195,0,9,Credit Card,0
ORD-00004353,CUST-04307,73.75,Electronics,0.203,0,5,Credit Card,0
ORD-00004354,CUST-08960,23.61,Electronics,0.132,0,22,Credit Card,0
ORD-00004355,CUST-03877,124.38,Clothing,0.145,0,9,Credit Card,0
ORD-00004356,CUST-06292,159.6,Electronics,0.065,1,22,Credit Card,0
ORD-00004357,CUST-08654,107.95,Home & Garden,0.039,0,9,Credit Card,0
ORD-00004358,CUST-02067,69.46,Clothing,0.466,0,1,Credit Card,0
ORD-00004359,CUST-04379,144.48,Beauty,0.13,0,7,Debit Card,0
ORD-00004360,CUST-08308,155.12,Home & Garden,0.105,0,28,Credit Card,0
ORD-00004361,CUST-03486,115.11,Clothing,0.113,1,2,Credit Card,0
ORD-00004362,CUST-03661,46.54,Clothing,0.136,1,12,Credit Card,0
ORD-00004363,CUST-06753,112.31,Clothing,0.058,0,2,Credit Card,0
ORD-00004364,CUST-09853,234.25,Clothing,0.147,0,5,PayPal,0
ORD-00004365,CUST-03298,55.85,Clothing,0.068,0,1,Debit Card,0
ORD-00004366,CUST-00024,482.2,Home & Garden,0.043,1,3,Credit Card,0
ORD-00004367,CUST-00064,59.12,Clothing,0.256,0,11,PayPal,0
ORD-00004368,CUST-01275,92.38,Home & Garden,0.278,0,1,Credit Card,0
ORD-00004369,CUST-04705,52.56,Electronics,0.165,3,3,Credit Card,0
ORD-00004370,CUST-09369,107.62,Electronics,0.125,0,7,Credit Card,0
ORD-00004371,CUST-03723,22.34,Toys,0.052,1,21,Credit Card,0
ORD-00004372,CUST-09153,58.16,Clothing,0.317,0,2,PayPal,0
ORD-00004373,CUST-00860,37.57,Clothing,0.026,2,2,Credit Card,0
ORD-00004374,CUST-03417,100.31,Clothing,0.106,0,2,Credit Card,0
ORD-00004375,CUST-04752,199.45,Electronics,0.254,0,2,Credit Card,0
ORD-00004376,CUST-08073,150.93,Home & Garden,0.123,1,8,Debit Card,0
ORD-00004377,CUST-05909,13.5,Electronics,0.07,0,47,Gift Card,0
ORD-00004378,CUST-06542,461.12,Clothing,0.255,1,6,PayPal,0
ORD-00004379,CUST-04833,114.0,Clothing,0.46,0,3,Credit Card,0
ORD-00004380,CUST-07701,48.37,Beauty,0.167,1,10,Debit Card,0
ORD-00004381,CUST-00682,102.07,Clothing,0.214,1,2,Credit Card,0
ORD-00004382,CUST-08981,103.64,Electronics,0.143,0,1,Credit Card,0
ORD-00004383,CUST-02451,52.8,Clothing,0.265,1,7,Credit Card,0
ORD-00004384,CUST-07956,105.46,Electronics,0.156,0,2,Debit Card,0
ORD-00004385,CUST-05123,55.37,Electronics,0.478,0,4,Credit Card,0
ORD-00004386,CUST-00658,65.14,Electronics,0.014,1,2,Debit Card,0
ORD-00004387,CUST-07901,51.99,Clothing,0.176,0,18,Debit Card,0
ORD-00004388,CUST-04411,28.61,Electronics,0.017,1,3,Credit Card,0
ORD-00004389,CUST-00827,101.16,Clothing,0.1,0,5,Credit Card,0
ORD-00004390,CUST-08074,143.77,Beauty,0.148,0,2,Credit Card,0
ORD-00004391,CUST-00111,135.9,Home & Garden,0.164,0,1,Debit Card,0
ORD-00004392,CUST-06358,173.46,Electronics,0.071,0,6,Debit Card,0
ORD-00004393,CUST-03162,116.68,Electronics,0.272,0,15,Debit Card,0
ORD-00004394,CUST-03310,58.78,Clothing,0.067,0,4,Debit Card,0
ORD-00004395,CUST-06822,176.22,Beauty,0.088,1,11,Debit Card,0
ORD-00004396,CUST-09267,30.39,Electronics,0.094,0,1,Credit Card,0
ORD-00004397,CUST-06356,43.79,Home & Garden,0.252,0,2,Credit Card,0
ORD-00004398,CUST-01897,41.62,Clothing,0.061,0,1,Credit Card,0
ORD-00004399,CUST-01507,213.59,Clothing,0.49,0,4,PayPal,0
ORD-00004400,CUST-02107,191.37,Toys,0.113,0,16,Credit Card,0
ORD-00004401,CUST-02037,132.93,Home & Garden,0.143,1,4,Gift Card,0
ORD-00004402,CUST-02406,212.2,Beauty,0.172,1,7,Credit Card,0
ORD-00004403,CUST-06666,44.55,Clothing,0.165,0,16,Credit Card,0
ORD-00004404,CUST-02337,118.97,Clothing,0.363,0,4,Credit Card,0
ORD-00004405,CUST-04823,81.44,Clothing,0.249,1,4,Credit Card,0
ORD-00004406,CUST-07545,177.24,Clothing,0.074,1,1,Debit Card,0
ORD-00004407,CUST-02207,82.09,Clothing,0.162,0,4,Debit Card,0
ORD-00004408,CUST-06032,66.16,Electronics,0.18,1,10,Credit Card,0
ORD-00004409,CUST-07901,138.76,Electronics,0.019,0,14,Gift Card,0
ORD-00004410,CUST-00727,181.44,Clothing,0.12,1,9,PayPal,0
ORD-00004411,CUST-02093,52.74,Home & Garden,0.069,0,1,PayPal,0
ORD-00004412,CUST-08217,85.72,Beauty,0.194,1,1,Credit Card,0
ORD-00004413,CUST-04464,38.6,Clothing,0.03,2,10,Credit Card,0
ORD-00004414,CUST-00219,12.2,Clothing,0.064,0,20,Credit Card,0
ORD-00004415,CUST-09665,105.67,Electronics,0.151,0,9,Credit Card,0
ORD-00004416,CUST-01117,146.51,Beauty,0.08,0,2,Credit Card,0
ORD-00004417,CUST-04397,111.01,Clothing,0.034,0,1,PayPal,0
ORD-00004418,CUST-09918,18.92,Home & Garden,0.178,0,15,Credit Card,0
ORD-00004419,CUST-04395,67.99,Home & Garden,0.233,0,1,Credit Card,0
ORD-00004420,CUST-01639,15.26,Electronics,0.118,1,2,PayPal,0
ORD-00004421,CUST-03063,269.28,Clothing,0.111,0,7,Credit Card,0
ORD-00004422,CUST-03550,37.76,Toys,0.162,3,2,PayPal,0
ORD-00004423,CUST-01561,245.75,Electronics,0.031,0,2,Credit Card,0
ORD-00004424,CUST-09825,191.85,Clothing,0.225,0,2,Debit Card,0
ORD-00004425,CUST-02729,43.8,Toys,0.289,1,21,Debit Card,0
ORD-00004426,CUST-04238,36.37,Clothing,0.087,1,1,Debit Card,0
ORD-00004427,CUST-06000,119.14,Beauty,0.219,1,19,Credit Card,0
ORD-00004428,CUST-07481,45.81,Beauty,0.032,2,3,Credit Card,0
ORD-00004429,CUST-01554,97.71,Home & Garden,0.577,1,13,Credit Card,0
ORD-00004430,CUST-05012,61.17,Electronics,0.118,1,21,PayPal,0
ORD-00004431,CUST-08391,21.65,Clothing,0.089,1,6,Credit Card,0
ORD-00004432,CUST-05277,15.11,Electronics,0.142,0,11,Debit Card,0
ORD-00004433,CUST-09069,107.92,Home & Garden,0.383,0,3,Debit Card,0
ORD-00004434,CUST-07234,57.44,Home & Garden,0.306,0,4,Debit Card,0
ORD-00004435,CUST-02188,57.83,Clothing,0.147,0,6,Gift Card,0
ORD-00004436,CUST-06037,157.07,Clothing,0.088,0,14,Credit Card,0
ORD-00004437,CUST-00609,230.16,Electronics,0.052,1,7,Debit Card,0
ORD-00004438,CUST-00070,72.38,Home & Garden,0.28,0,1,Debit Card,0
ORD-00004439,CUST-02748,68.55,Home & Garden,0.281,1,3,Credit Card,0
ORD-00004440,CUST-00699,134.31,Beauty,0.171,1,15,Gift Card,0
ORD-00004441,CUST-01116,30.4,Home & Garden,0.271,0,2,Credit Card,0
ORD-00004442,CUST-04309,107.61,Home & Garden,0.132,0,4,Debit Card,0
ORD-00004443,CUST-03914,139.98,Home & Garden,0.063,2,4,Gift Card,0
ORD-00004444,CUST-04407,155.12,Clothing,0.252,1,2,Debit Card,0
ORD-00004445,CUST-04816,19.12,Clothing,0.066,0,4,Credit Card,0
ORD-00004446,CUST-07030,48.96,Beauty,0.108,0,12,Credit Card,0
ORD-00004447,CUST-05900,44.58,Clothing,0.079,0,14,Credit Card,0
ORD-00004448,CUST-07832,97.51,Clothing,0.2,1,7,Credit Card,0
ORD-00004449,CUST-04212,132.24,Electronics,0.128,0,8,Debit Card,0
ORD-00004450,CUST-09642,298.08,Electronics,0.047,0,6,Debit Card,0
ORD-00004451,CUST-00627,60.58,Clothing,0.344,0,1,PayPal,0
ORD-00004452,CUST-02039,60.46,Electronics,0.231,0,9,Credit Card,0
ORD-00004453,CUST-09997,225.82,Electronics,0.151,1,40,Credit Card,0
ORD-00004454,CUST-07670,114.12,Clothing,0.053,0,2,Credit Card,0
ORD-00004455,CUST-05405,248.17,Electronics,0.122,0,29,Credit Card,0
ORD-00004456,CUST-01526,113.41,Home & Garden,0.21,0,43,Credit Card,0
ORD-00004457,CUST-05759,35.67,Clothing,0.145,1,2,Credit Card,0
ORD-00004458,CUST-02240,30.98,Clothing,0.029,0,19,Credit Card,0
ORD-00004459,CUST-00179,26.02,Electronics,0.286,1,8,Credit Card,0
ORD-00004460,CUST-01532,152.88,Clothing,0.258,1,5,Credit Card,0
ORD-00004461,CUST-09183,232.96,Clothing,0.095,1,3,Credit Card,0
ORD-00004462,CUST-04023,395.24,Home & Garden,0.22,1,7,Debit Card,0
ORD-00004463,CUST-00195,176.71,Home & Garden,0.05,0,13,Debit Card,0
ORD-00004464,CUST-04790,228.21,Electronics,0.148,0,1,Credit Card,0
ORD-00004465,CUST-03166,56.6,Clothing,0.157,1,6,Credit Card,0
ORD-00004466,CUST-04939,35.69,Electronics,0.044,1,8,Credit Card,0
ORD-00004467,CUST-01781,177.69,Toys,0.11,0,1,Credit Card,0
ORD-00004468,CUST-09293,125.73,Toys,0.273,1,16,PayPal,0
ORD-00004469,CUST-02627,98.1,Clothing,0.163,1,22,Debit Card,0
ORD-00004470,CUST-00538,122.72,Clothing,0.087,1,7,Credit Card,0
ORD-00004471,CUST-02917,116.58,Home & Garden,0.211,1,1,PayPal,0
ORD-00004472,CUST-09615,251.4,Home & Garden,0.055,1,19,Debit Card,0
ORD-00004473,CUST-08597,253.66,Clothing,0.219,1,12,Debit Card,0
ORD-00004474,CUST-05069,139.13,Toys,0.22,0,1,Credit Card,0
ORD-00004475,CUST-05178,177.09,Clothing,0.212,2,7,Credit Card,0
ORD-00004476,CUST-02066,135.81,Clothing,0.192,0,1,Credit Card,0
ORD-00004477,CUST-03376,62.24,Home & Garden,0.12,1,2,Credit Card,0
ORD-00004478,CUST-03392,164.89,Clothing,0.117,0,2,Debit Card,0
ORD-00004479,CUST-01232,29.5,Home & Garden,0.038,0,4,Debit Card,0
ORD-00004480,CUST-03888,209.16,Electronics,0.11,0,15,Debit Card,0
ORD-00004481,CUST-04954,34.62,Clothing,0.135,0,1,Credit Card,0
ORD-00004482,CUST-02921,113.14,Electronics,0.223,0,9,Debit Card,1
ORD-00004483,CUST-05697,45.78,Clothing,0.086,0,24,Credit Card,0
ORD-00004484,CUST-00749,140.15,Clothing,0.264,0,8,Gift Card,0
ORD-00004485,CUST-02810,87.61,Toys,0.157,0,12,Credit Card,0
ORD-00004486,CUST-05552,25.13,Clothing,0.184,1,17,Debit Card,0
ORD-00004487,CUST-00647,126.04,Home & Garden,0.407,0,9,Credit Card,0
ORD-00004488,CUST-07358,56.69,Clothing,0.272,0,8,Credit Card,0
ORD-00004489,CUST-07826,182.17,Home & Garden,0.171,2,1,Debit Card,0
ORD-00004490,CUST-09689,90.11,Clothing,0.017,0,6,Debit Card,0
ORD-00004491,CUST-03021,123.51,Clothing,0.097,0,5,Credit Card,0
ORD-00004492,CUST-05476,41.84,Electronics,0.075,0,6,Debit Card,0
ORD-00004493,CUST-03582,56.18,Clothing,0.127,0,4,Credit Card,0
ORD-00004494,CUST-08849,62.37,Clothing,0.179,1,17,Gift Card,0
ORD-00004495,CUST-00631,178.64,Clothing,0.051,1,16,Debit Card,0
ORD-00004496,CUST-02014,344.43,Beauty,0.156,2,1,Credit Card,0
ORD-00004497,CUST-05073,47.27,Beauty,0.082,0,6,Credit Card,0
ORD-00004498,CUST-01674,213.04,Toys,0.122,0,23,Credit Card,0
ORD-00004499,CUST-03152,15.87,Clothing,0.107,0,7,Credit Card,0
ORD-00004500,CUST-04334,34.63,Toys,0.091,1,12,Credit Card,0
ORD-00004501,CUST-08930,41.8,Home & Garden,0.167,2,4,Credit Card,0
ORD-00004502,CUST-02703,30.51,Electronics,0.39,0,4,Credit Card,0
