order_id,customer_id,order_value,product_category,return_ratio,returns_velocity_30d,days_since_purchase,payment_method,is_fraud
ORD-00002274,CUST-09210,41.492,Electronics,0.063,2,7,Debit Card,0
ORD-00002275,CUST-05136,135.493,Electronics,0.197,1,5,Credit Card,0
ORD-00002276,CUST-06987,154.29549999999998,Clothing,0.218,0,16,Debit Card,0
ORD-00002277,CUST-05964,50.772499999999994,Clothing,0.14,1,2,Debit Card,0
ORD-00002278,CUST-02099,261.2915,Electronics,0.077,0,5,PayPal,0
ORD-00002279,CUST-06639,94.19649999999999,Clothing,0.044,0,3,Credit Card,0
ORD-00002280,CUST-09977,73.97949999999999,Electronics,0.056,0,16,Debit Card,0
ORD-00002281,CUST-06465,101.42999999999999,Clothing,0.107,0,13,Debit Card,0
ORD-00002282,CUST-07830,35.7305,Electronics,0.352,2,3,Credit Card,0
ORD-00002283,CUST-08238,197.593,Beauty,0.11,1,23,PayPal,0
ORD-00002284,CUST-09023,166.37049999999996,Clothing,0.149,0,12,Gift Card,0
ORD-00002285,CUST-09429,40.88249999999999,Clothing,0.096,0,13,Credit Card,0
ORD-00002286,CUST-00268,160.0915,Home & Garden,0.158,0,3,PayPal,0
ORD-00002287,CUST-05403,51.566,Home & Garden,0.261,2,16,Credit Card,0
ORD-00002288,CUST-06207,41.722,Electronics,0.211,1,5,Debit Card,1
ORD-00002289,CUST-02449,107.54799999999999,Beauty,0.325,0,4,Credit Card,0
ORD-00002290,CUST-08494,252.76999999999998,Clothing,0.01,0,2,Debit Card,0
ORD-00002291,CUST-00272,18.112499999999997,Home & Garden,0.217,0,25,Credit Card,0
ORD-00002292,CUST-00696,68.8275,Home & Garden,0.162,0,24,Debit Card,0
ORD-00002293,CUST-09644,1055.6194999999998,Clothing,0.207,0,5,PayPal,0
ORD-00002294,CUST-09985,54.50999999999999,Electronics,0.177,0,28,Debit Card,0
ORD-00002295,CUST-02185,301.99,Electronics,0.261,0,14,Debit Card,0
ORD-00002296,CUST-04632,40.019999999999996,Clothing,0.146,1,1,Credit Card,0
ORD-00002297,CUST-07297,149.523,Clothing,0.065,0,10,Debit Card,0
ORD-00002298,CUST-07372,86.7675,Home & Garden,0.06,1,17,Credit Card,0
ORD-00002299,CUST-03948,125.971,Clothing,0.243,0,5,PayPal,0
ORD-00002300,CUST-05733,51.93399999999999,Home & Garden,0.443,0,12,Credit Card,0
ORD-00002301,CUST-00656,59.02949999999999,Clothing,0.191,0,2,Debit Card,0
ORD-00002302,CUST-03728,201.0315,Clothing,0.051,0,19,PayPal,0
ORD-00002303,CUST-00289,255.78299999999996,Home & Garden,0.303,2,14,Debit Card,0
ORD-00002304,CUST-01729,68.9885,Electronics,0.066,1,2,Credit Card,0
ORD-00002305,CUST-07230,127.25899999999999,Clothing,0.15,0,1,Credit Card,0
ORD-00002306,CUST-02072,467.9465,Clothing,0.052,0,5,Credit Card,0
ORD-00002307,CUST-03381,171.764,Home & Garden,0.121,0,7,Debit Card,0
ORD-00002308,CUST-09975,259.83099999999996,Clothing,0.562,0,3,PayPal,0
ORD-00002309,CUST-02885,42.641999999999996,Home & Garden,0.126,0,3,Debit Card,0
ORD-00002310,CUST-03505,27.0595,Electronics,0.268,0,1,Credit Card,0
ORD-00002311,CUST-06345,48.7025,Clothing,0.149,1,1,Credit Card,0
ORD-00002312,CUST-06920,62.559999999999995,Electronics,0.171,0,2,Credit Card,0
ORD-00002313,CUST-00824,170.798,Clothing,0.118,0,10,Credit Card,0
ORD-00002314,CUST-02801,89.07899999999998,Clothing,0.138,0,17,Debit Card,0
ORD-00002315,CUST-04917,191.92349999999996,Clothing,0.257,0,1,Debit Card,0
ORD-00002316,CUST-02882,132.089,Clothing,0.156,0,9,Credit Card,0
ORD-00002317,CUST-03293,97.71549999999999,Beauty,0.17,1,3,PayPal,0
ORD-00002318,CUST-03169,169.487,Clothing,0.195,1,2,Credit Card,0
ORD-00002319,CUST-08150,57.937,Clothing,0.041,0,4,Credit Card,0
ORD-00002320,CUST-06562,57.47699999999999,Clothing,0.123,0,10,Debit Card,0
ORD-00002321,CUST-01844,149.753,Clothing,0.045,1,6,Credit Card,0
ORD-00002322,CUST-00908,183.678,Clothing,0.104,0,2,Credit Card,0
ORD-00002323,CUST-02506,142.646,Clothing,0.44,1,2,Debit Card,0
ORD-00002324,CUST-08221,136.827,Electronics,0.067,1,3,Credit Card,0
ORD-00002325,CUST-02933,74.0945,Electronics,0.4,1,8,Gift Card,0
ORD-00002326,CUST-08854,360.6515,Beauty,0.162,0,3,Debit Card,0
ORD-00002327,CUST-02555,47.73649999999999,Electronics,0.412,1,1,PayPal,0
ORD-00002328,CUST-02043,51.70399999999999,Clothing,0.223,0,7,PayPal,0
ORD-00002329,CUST-09614,89.46999999999998,Clothing,0.104,0,31,Credit Card,0
ORD-00002330,CUST-00040,87.975,Home & Garden,0.059,0,10,Credit Card,0
ORD-00002331,CUST-05681,25.0125,Clothing,0.031,1,6,Credit Card,0
ORD-00002332,CUST-09319,41.3885,Electronics,0.06,0,2,Credit Card,0
ORD-00002333,CUST-00015,186.8405,Home & Garden,0.119,0,19,Credit Card,0
ORD-00002334,CUST-09425,430.41049999999996,Clothing,0.328,0,7,Credit Card,0
ORD-00002335,CUST-04634,111.044,Toys,0.367,0,1,Credit Card,0
ORD-00002336,CUST-03891,60.30599999999999,Clothing,0.139,0,2,Debit Card,0
ORD-00002337,CUST-03370,184.86249999999998,Electronics,0.029,0,2,PayPal,0
ORD-00002338,CUST-07283,115.82799999999999,Clothing,0.208,0,5,Credit Card,0
ORD-00002339,CUST-06881,63.26149999999999,Toys,0.214,1,1,Credit Card,0
ORD-00002340,CUST-02212,281.359,Clothing,0.207,0,3,PayPal,0
ORD-00002341,CUST-02100,89.88399999999999,Clothing,0.164,0,3,Credit Card,0
ORD-00002342,CUST-06828,272.964,Home & Garden,0.271,1,1,Credit Card,1
ORD-00002343,CUST-04428,630.1999999999999,Clothing,0.018,1,30,Credit Card,0
ORD-00002344,CUST-03724,194.442,Electronics,0.27,0,10,Debit Card,0
ORD-00002345,CUST-00181,34.891,Electronics,0.181,0,8,Credit Card,0
ORD-00002346,CUST-07707,87.90599999999999,Electronics,0.243,0,8,Credit Card,0
ORD-00002347,CUST-00919,56.419,Home & Garden,0.009,0,17,Credit Card,0
ORD-00002348,CUST-06589,102.833,Clothing,0.235,1,9,Credit Card,0
ORD-00002349,CUST-03427,169.01549999999997,Home & Garden,0.224,1,8,Credit Card,0
ORD-00002350,CUST-04923,136.11399999999998,Toys,0.144,0,2,PayPal,0
ORD-00002351,CUST-00281,201.0545,Clothing,0.16,0,8,Debit Card,0
ORD-00002352,CUST-04320,151.3285,Clothing,0.197,1,4,Debit Card,0
ORD-00002353,CUST-07808,134.91799999999998,Electronics,0.272,0,25,Credit Card,0
ORD-00002354,CUST-08826,33.9825,Home & Garden,0.424,1,9,Credit Card,0
ORD-00002355,CUST-02067,344.3445,Clothing,0.071,0,1,Debit Card,0
ORD-00002356,CUST-00722,55.568,Clothing,0.158,0,2,Debit Card,0
ORD-00002357,CUST-04247,163.08149999999998,Clothing,0.105,0,4,PayPal,0
ORD-00002358,CUST-05634,211.40449999999998,Home & Garden,0.23,0,1,Credit Card,1
ORD-00002359,CUST-04298,57.937,Beauty,0.109,1,7,Credit Card,0
ORD-00002360,CUST-04253,59.708,Clothing,0.181,0,5,Credit Card,0
ORD-00002361,CUST-02477,52.543499999999995,Toys,0.073,0,1,Gift Card,0
ORD-00002362,CUST-04493,119.71499999999999,Electronics,0.375,0,7,Debit Card,0
ORD-00002363,CUST-09934,60.443999999999996,Electronics,0.297,0,8,Credit Card,0
ORD-00002364,CUST-04939,34.269999999999996,Electronics,0.167,0,11,Debit Card,0
ORD-00002365,CUST-09360,69.6785,Clothing,0.254,0,12,Debit Card,0
ORD-00002366,CUST-04199,757.2864999999999,Clothing,0.022,1,7,Debit Card,0
ORD-00002367,CUST-08448,398.07249999999993,Clothing,0.101,1,4,Credit Card,0
ORD-00002368,CUST-03430,95.1395,Beauty,0.333,0,1,Credit Card,0
ORD-00002369,CUST-07299,269.7785,Electronics,0.206,0,10,Debit Card,0
ORD-00002370,CUST-06015,46.9315,Clothing,0.101,0,3,Debit Card,0
ORD-00002371,CUST-08804,466.1525,Electronics,0.141,0,5,PayPal,0
ORD-00002372,CUST-02811,44.079499999999996,Electronics,0.199,0,11,Credit Card,0
ORD-00002373,CUST-00167,216.80949999999999,Home & Garden,0.033,2,6,Credit Card,0
ORD-00002374,CUST-05612,75.80799999999999,Clothing,0.096,0,17,Credit Card,0
ORD-00002375,CUST-03536,32.8095,Electronics,0.103,0,36,Debit Card,0
ORD-00002376,CUST-04617,31.831999999999997,Clothing,0.06,0,1,Credit Card,0
ORD-00002377,CUST-01046,86.36499999999998,Clothing,0.16,2,8,Gift Card,0
ORD-00002378,CUST-00779,78.3955,Clothing,0.135,1,1,Gift Card,0
ORD-00002379,CUST-03984,200.767,Clothing,0.084,1,1,Debit Card,0
ORD-00002380,CUST-08022,89.2515,Clothing,0.055,1,4,Credit Card,0
ORD-00002381,CUST-02440,246.50249999999997,Clothing,0.302,2,7,Debit Card,0
ORD-00002382,CUST-08135,229.33299999999997,Beauty,0.155,2,25,Credit Card,0
ORD-00002383,CUST-00129,75.2905,Clothing,0.467,3,10,Credit Card,0
ORD-00002384,CUST-07982,489.2215,Electronics,0.194,1,4,Credit Card,1
ORD-00002385,CUST-00709,62.123,Clothing,0.131,0,2,Debit Card,0
ORD-00002386,CUST-00797,132.917,Clothing,0.212,1,6,Gift Card,0
ORD-00002387,CUST-06480,96.04799999999999,Clothing,0.164,0,13,Credit Card,0
ORD-00002388,CUST-05229,46.149499999999996,Clothing,0.111,1,1,Credit Card,0
ORD-00002389,CUST-03531,57.0975,Clothing,0.003,0,3,Credit Card,0
ORD-00002390,CUST-04533,62.583,Home & Garden,0.251,0,2,Credit Card,0
ORD-00002391,CUST-01111,69.21849999999999,Home & Garden,0.084,1,7,Debit Card,0
ORD-00002392,CUST-05497,415.78249999999997,Clothing,0.082,0,5,Credit Card,0
ORD-00002393,CUST-03511,137.39049999999997,Beauty,0.216,1,6,Debit Card,0
ORD-00002394,CUST-02812,891.0889999999999,Beauty,0.032,0,4,Credit Card,0
ORD-00002395,CUST-04426,98.30199999999999,Beauty,0.054,0,5,Credit Card,0
ORD-00002396,CUST-03270,40.181,Clothing,0.061,1,6,Credit Card,0
ORD-00002397,CUST-06941,42.19349999999999,Electronics,0.174,2,7,Debit Card,0
ORD-00002398,CUST-09251,111.26249999999999,Beauty,0.076,0,6,Credit Card,1
ORD-00002399,CUST-01493,253.45999999999998,Clothing,0.132,0,9,Credit Card,0
ORD-00002400,CUST-07332,253.8165,Clothing,0.334,0,1,Credit Card,0
ORD-00002401,CUST-07197,58.4085,Home & Garden,0.187,1,5,PayPal,0
ORD-00002402,CUST-03327,57.2815,Clothing,0.267,0,5,Credit Card,0
ORD-00002403,CUST-03099,103.6725,Electronics,0.312,0,1,PayPal,0
ORD-00002404,CUST-02359,291.70899999999995,Beauty,0.333,1,6,Credit Card,0
ORD-00002405,CUST-04349,112.907,Electronics,0.281,0,15,Debit Card,0
ORD-00002406,CUST-02653,169.04999999999998,Electronics,0.281,0,10,Credit Card,0
ORD-00002407,CUST-02400,66.78049999999999,Electronics,0.073,1,2,Credit Card,0
ORD-00002408,CUST-03230,62.997,Electronics,0.243,0,1,Credit Card,0
ORD-00002409,CUST-04334,197.179,Toys,0.442,0,17,Credit Card,0
ORD-00002410,CUST-01122,33.3615,Clothing,0.031,0,19,Debit Card,0
ORD-00002411,CUST-09008,281.9915,Clothing,0.231,0,2,Credit Card,0
ORD-00002412,CUST-00203,304.97999999999996,Toys,0.157,0,12,Debit Card,1
ORD-00002413,CUST-06779,69.50599999999999,Clothing,0.291,2,1,Credit Card,0
ORD-00002414,CUST-01646,42.15899999999999,Clothing,0.408,1,6,Debit Card,0
ORD-00002415,CUST-07398,138.24149999999997,Electronics,0.173,0,7,Credit Card,0
ORD-00002416,CUST-04949,54.63649999999999,Clothing,0.172,0,7,Credit Card,0
ORD-00002417,CUST-03910,252.9195,Clothing,0.193,0,18,Credit Card,0
ORD-00002418,CUST-00876,87.7335,Clothing,0.25,1,12,Debit Card,0
ORD-00002419,CUST-08897,138.046,Electronics,0.198,0,4,Credit Card,0
ORD-00002420,CUST-02215,85.91649999999998,Clothing,0.174,2,5,Credit Card,0
ORD-00002421,CUST-08383,147.0505,Electronics,0.059,2,7,Credit Card,0
ORD-00002422,CUST-02071,63.456999999999994,Clothing,0.124,0,16,Credit Card,0
ORD-00002423,CUST-00974,189.7385,Clothing,0.081,1,1,Credit Card,0
ORD-00002424,CUST-08892,134.136,Clothing,0.134,0,2,Debit Card,0
ORD-00002425,CUST-08247,42.3315,Home & Garden,0.311,1,1,Credit Card,0
ORD-00002426,CUST-00142,52.1065,Electronics,0.274,1,2,Credit Card,0
ORD-00002427,CUST-08007,48.0355,Home & Garden,0.076,2,9,Debit Card,0
ORD-00002428,CUST-00717,144.394,Electronics,0.322,0,4,Debit Card,0
ORD-00002429,CUST-04856,567.0994999999999,Toys,0.23,0,9,Credit Card,0
ORD-00002430,CUST-01275,46.18399999999999,Clothing,0.051,0,4,Credit Card,0
ORD-00002431,CUST-00696,64.1355,Electronics,0.363,0,11,Credit Card,0
ORD-00002432,CUST-07068,344.0224999999999,Electronics,0.116,2,9,Credit Card,0
ORD-00002433,CUST-00102,212.2095,Home & Garden,0.101,1,1,Credit Card,0
ORD-00002434,CUST-03066,292.376,Electronics,0.287,0,3,Gift Card,0
ORD-00002435,CUST-08065,68.678,Clothing,0.217,1,5,Credit Card,0
ORD-00002436,CUST-08993,250.884,Clothing,0.357,0,7,Credit Card,0
ORD-00002437,CUST-09582,614.0079999999999,Clothing,0.352,0,6,Debit Card,0
ORD-00002438,CUST-02072,206.40199999999996,Electronics,0.172,0,4,Credit Card,0
ORD-00002439,CUST-02028,265.5005,Home & Garden,0.079,0,2,Credit Card,0
ORD-00002440,CUST-04734,24.621499999999997,Beauty,0.06,0,5,Credit Card,0
ORD-00002441,CUST-07478,534.4739999999999,Clothing,0.195,1,27,Credit Card,0
ORD-00002442,CUST-07503,186.001,Electronics,0.193,0,4,Credit Card,0
ORD-00002443,CUST-00005,149.91400000000002,Home & Garden,0.266,0,17,Credit Card,0
ORD-00002444,CUST-04879,156.98649999999998,Electronics,0.215,0,5,Credit Card,0
ORD-00002445,CUST-03189,88.9065,Electronics,0.061,0,1,Credit Card,0
ORD-00002446,CUST-07388,93.87449999999998,Electronics,0.125,0,12,PayPal,0
ORD-00002447,CUST-01139,253.1035,Home & Garden,0.13,0,5,Credit Card,0
ORD-00002448,CUST-03137,387.49249999999995,Home & Garden,0.187,1,19,Credit Card,0
ORD-00002449,CUST-05535,13.167499999999999,Beauty,0.08,0,9,Credit Card,0
ORD-00002450,CUST-04678,63.43399999999999,Electronics,0.412,0,20,Debit Card,0
ORD-00002451,CUST-08866,172.98299999999998,Clothing,0.454,0,14,Credit Card,0
ORD-00002452,CUST-01727,168.96949999999998,Electronics,0.019,0,2,Credit Card,0
ORD-00002453,CUST-02489,57.913999999999994,Beauty,0.207,0,12,Credit Card,0
ORD-00002454,CUST-02551,234.278,Clothing,0.169,0,8,Credit Card,0
ORD-00002455,CUST-04331,31.0845,Home & Garden,0.06,0,2,Credit Card,0
ORD-00002456,CUST-00873,40.43399999999999,Clothing,0.119,1,12,Credit Card,0
ORD-00002457,CUST-04691,97.62349999999999,Electronics,0.236,1,3,Debit Card,0
ORD-00002458,CUST-00203,94.8865,Clothing,0.417,0,1,Debit Card,0
ORD-00002459,CUST-03966,140.61049999999997,Beauty,0.332,0,1,Credit Card,0
ORD-00002460,CUST-04859,159.114,Clothing,0.066,2,3,Credit Card,0
ORD-00002461,CUST-06681,86.4225,Electronics,0.16,1,3,Credit Card,0
ORD-00002462,CUST-04902,267.34049999999996,Home & Garden,0.185,1,8,Gift Card,0
ORD-00002463,CUST-05406,71.5645,Clothing,0.291,0,7,Debit Card,0
ORD-00002464,CUST-00744,187.33499999999998,Toys,0.023,0,16,PayPal,0
ORD-00002465,CUST-07688,48.323,Electronics,0.216,1,4,Credit Card,0
ORD-00002466,CUST-06660,47.288,Electronics,0.204,3,7,Credit Card,0
ORD-00002467,CUST-00579,94.74849999999999,Beauty,0.251,2,11,Credit Card,0
ORD-00002468,CUST-08933,29.3825,Toys,0.082,1,17,Credit Card,0
ORD-00002469,CUST-02266,81.2015,Clothing,0.248,1,3,Credit Card,0
ORD-00002470,CUST-05562,215.6825,Toys,0.185,0,23,Credit Card,0
ORD-00002471,CUST-02171,61.57099999999999,Electronics,0.222,1,10,PayPal,0
ORD-00002472,CUST-06147,123.34899999999999,Clothing,0.166,1,7,Debit Card,0
ORD-00002473,CUST-02598,249.91799999999998,Home & Garden,0.147,0,5,Credit Card,0
ORD-00002474,CUST-00980,139.9435,Clothing,0.097,0,12,PayPal,0
ORD-00002475,CUST-02274,191.26799999999997,Clothing,0.175,1,4,Credit Card,0
ORD-00002476,CUST-06400,177.928,Clothing,0.104,1,1,Credit Card,0
ORD-00002477,CUST-05647,72.42699999999999,Beauty,0.337,0,3,Credit Card,0
ORD-00002478,CUST-09475,91.20649999999999,Clothing,0.213,0,3,Credit Card,0
ORD-00002479,CUST-09926,46.47149999999999,Beauty,0.033,0,3,Credit Card,1
ORD-00002480,CUST-02774,209.27699999999996,Home & Garden,0.203,2,2,Debit Card,0
ORD-00002481,CUST-07381,14.202499999999999,Clothing,0.085,0,1,PayPal,0
ORD-00002482,CUST-03458,66.86099999999999,Home & Garden,0.15,0,6,Credit Card,0
ORD-00002483,CUST-01658,137.8045,Clothing,0.213,2,12,Credit Card,0
ORD-00002484,CUST-08517,80.29299999999999,Home & Garden,0.249,0,5,Credit Card,0
ORD-00002485,CUST-05516,433.56149999999997,Electronics,0.408,0,1,Credit Card,0
ORD-00002486,CUST-06239,198.789,Toys,0.176,0,1,PayPal,0
ORD-00002487,CUST-06197,63.50299999999999,Home & Garden,0.016,0,1,Credit Card,0
ORD-00002488,CUST-00783,329.04949999999997,Clothing,0.046,0,16,Credit Card,0
ORD-00002489,CUST-04374,103.20099999999998,Clothing,0.016,0,9,Credit Card,0
ORD-00002490,CUST-03164,180.895,Electronics,0.268,0,2,Credit Card,0
ORD-00002491,CUST-02959,70.1385,Clothing,0.063,0,3,Debit Card,0
ORD-00002492,CUST-00495,189.8765,Home & Garden,0.212,1,7,PayPal,1
ORD-00002493,CUST-01116,272.435,Clothing,0.498,1,2,Credit Card,0
ORD-00002494,CUST-07020,281.4625,Toys,0.081,1,2,Credit Card,0
ORD-00002495,CUST-07344,35.8915,Clothing,0.241,0,4,Credit Card,0
ORD-00002496,CUST-09502,88.37749999999998,Beauty,0.483,1,31,Credit Card,0
ORD-00002497,CUST-07090,130.74349999999998,Home & Garden,0.16,0,3,Credit Card,0
ORD-00002498,CUST-05719,50.1285,Electronics,0.146,1,4,Credit Card,0
ORD-00002499,CUST-00586,82.9725,Clothing,0.375,1,1,Gift Card,1
ORD-00002500,CUST-05817,36.385999999999996,Electronics,0.366,0,5,Credit Card,0
ORD-00002501,CUST-00702,398.21049999999997,Electronics,0.084,0,10,Credit Card,0
ORD-00002502,CUST-08070,91.73549999999999,Clothing,0.273,1,5,Credit Card,0
ORD-00002503,CUST-07519,114.655,Home & Garden,0.118,1,20,Credit Card,0
ORD-00002504,CUST-07476,74.8535,Electronics,0.15,1,9,PayPal,0
ORD-00002505,CUST-06844,53.336999999999996,Home & Garden,0.444,0,5,Debit Card,0
ORD-00002506,CUST-06581,264.155,Electronics,0.013,0,4,Debit Card,0
ORD-00002507,CUST-08388,44.98799999999999,Clothing,0.066,0,9,Debit Card,0
ORD-00002508,CUST-09127,221.13349999999997,Clothing,0.177,0,1,Debit Card,0
ORD-00002509,CUST-09887,18.6185,Home & Garden,0.086,0,21,Credit Card,0
ORD-00002510,CUST-02660,30.325499999999998,Electronics,0.072,0,7,Debit Card,0
ORD-00002511,CUST-02176,132.10049999999998,Home & Garden,0.198,0,9,Debit Card,0
ORD-00002512,CUST-09954,75.3825,Electronics,0.265,0,21,Debit Card,0
ORD-00002513,CUST-03056,485.18499999999995,Electronics,0.044,0,11,Credit Card,0
ORD-00002514,CUST-08806,451.145,Beauty,0.187,1,1,Credit Card,0
ORD-00002515,CUST-04227,150.351,Clothing,0.149,1,4,Debit Card,0
ORD-00002516,CUST-00693,56.142999999999994,Electronics,0.143,0,1,Debit Card,0
ORD-00002517,CUST-03316,153.617,Electronics,0.385,0,3,Debit Card,0
ORD-00002518,CUST-08218,138.35649999999998,Clothing,0.145,1,19,Debit Card,0
ORD-00002519,CUST-02162,127.1325,Clothing,0.174,1,3,PayPal,0
ORD-00002520,CUST-01077,21.010499999999997,Home & Garden,0.193,1,2,Credit Card,0
ORD-00002521,CUST-00013,658.3865,Toys,0.295,0,22,Debit Card,0
ORD-00002522,CUST-00834,124.752,Clothing,0.225,0,2,Credit Card,0
ORD-00002523,CUST-06841,147.64849999999998,Clothing,0.231,1,6,Gift Card,0
ORD-00002524,CUST-07524,54.900999999999996,Clothing,0.241,2,2,Debit Card,0
ORD-00002525,CUST-04403,54.68249999999999,Beauty,0.064,0,10,Debit Card,0
ORD-00002526,CUST-04208,121.56649999999998,Clothing,0.178,0,3,Credit Card,0
ORD-00002527,CUST-01422,57.37349999999999,Electronics,0.108,0,6,Credit Card,0
ORD-00002528,CUST-04007,67.5625,Clothing,0.018,2,7,PayPal,0
ORD-00002529,CUST-01315,103.84499999999998,Clothing,0.033,0,2,Debit Card,0
ORD-00002530,CUST-04219,79.62599999999999,Electronics,0.077,0,6,Credit Card,0
ORD-00002531,CUST-01267,178.46849999999998,Clothing,0.097,1,10,Debit Card,0
ORD-00002532,CUST-01365,158.8265,Electronics,0.128,1,7,Debit Card,0
ORD-00002533,CUST-06103,79.9365,Clothing,0.163,1,4,Credit Card,0
ORD-00002534,CUST-07773,37.3865,Beauty,0.147,0,1,Credit Card,0
ORD-00002535,CUST-00635,398.981,Clothing,0.039,0,21,Debit Card,0
ORD-00002536,CUST-06483,103.86799999999998,Clothing,0.16,1,16,Credit Card,0
ORD-00002537,CUST-06927,11.982999999999999,Electronics,0.075,1,9,Credit Card,0
ORD-00002538,CUST-01939,53.65899999999999,Home & Garden,0.187,0,11,Credit Card,0
ORD-00002539,CUST-01244,98.716,Clothing,0.072,1,15,Credit Card,0
ORD-00002540,CUST-09292,211.7035,Toys,0.061,0,8,Gift Card,0
ORD-00002541,CUST-06518,131.1575,Electronics,0.115,1,8,Credit Card,0
ORD-00002542,CUST-07266,42.147499999999994,Clothing,0.095,1,2,Debit Card,0
ORD-00002543,CUST-08795,304.957,Clothing,0.164,0,9,PayPal,0
ORD-00002544,CUST-00081,26.438499999999998,Beauty,0.343,0,13,Credit Card,0
ORD-00002545,CUST-09044,125.30399999999999,Clothing,0.119,0,19,Credit Card,0
ORD-00002546,CUST-01045,57.8565,Electronics,0.027,0,7,Credit Card,0
ORD-00002547,CUST-09825,419.681,Home & Garden,0.079,0,11,Credit Card,0
ORD-00002548,CUST-08006,337.14549999999997,Beauty,0.091,0,4,Credit Card,0
ORD-00002549,CUST-00249,245.916,Clothing,0.22,1,9,Debit Card,0
ORD-00002550,CUST-07073,93.817,Clothing,0.313,0,12,Credit Card,0
ORD-00002551,CUST-03177,141.84099999999998,Clothing,0.19,0,3,Debit Card,0
ORD-00002552,CUST-08239,79.46499999999999,Electronics,0.141,0,1,Credit Card,0
ORD-00002553,CUST-07063,83.5015,Clothing,0.229,0,3,Credit Card,0
ORD-00002554,CUST-09905,61.2605,Electronics,0.232,0,11,Credit Card,0
ORD-00002555,CUST-02459,428.214,Clothing,0.085,0,18,Credit Card,0
ORD-00002556,CUST-08247,176.939,Beauty,0.102,0,3,Credit Card,0
ORD-00002557,CUST-05763,51.266999999999996,Clothing,0.053,1,20,Credit Card,0
ORD-00002558,CUST-09010,172.362,Clothing,0.207,0,5,PayPal,0
ORD-00002559,CUST-01834,90.735,Clothing,0.299,1,35,Credit Card,0
ORD-00002560,CUST-01972,134.37749999999997,Clothing,0.2,1,7,Debit Card,0
ORD-00002561,CUST-03718,67.2175,Clothing,0.202,0,2,Credit Card,0
ORD-00002562,CUST-01699,256.6685,Clothing,0.05,2,10,Debit Card,0
ORD-00002563,CUST-07195,115.3795,Beauty,0.054,1,3,Debit Card,0
ORD-00002564,CUST-03723,219.6385,Electronics,0.271,0,7,Credit Card,0
ORD-00002565,CUST-06894,77.99299999999998,Beauty,0.068,0,3,Debit Card,0
ORD-00002566,CUST-00078,39.214999999999996,Clothing,0.131,1,9,Credit Card,0
ORD-00002567,CUST-08425,58.454499999999996,Clothing,0.167,0,1,Credit Card,0
ORD-00002568,CUST-08102,154.83599999999998,Electronics,0.129,0,6,Debit Card,0
ORD-00002569,CUST-03304,41.077999999999996,Home & Garden,0.148,1,1,Credit Card,0
ORD-00002570,CUST-08994,85.37599999999999,Beauty,0.189,0,18,Credit Card,0
ORD-00002571,CUST-05662,86.7675,Toys,0.352,0,2,Debit Card,0
ORD-00002572,CUST-07395,148.51099999999997,Clothing,0.051,0,4,Debit Card,0
ORD-00002573,CUST-03131,49.242999999999995,Electronics,0.128,0,3,Debit Card,0
ORD-00002574,CUST-03333,131.422,Clothing,0.183,0,9,Credit Card,0
ORD-00002575,CUST-00800,128.915,Electronics,0.053,0,1,Credit Card,0
ORD-00002576,CUST-02721,57.97149999999999,Home & Garden,0.093,0,2,Credit Card,0
ORD-00002577,CUST-03697,264.9255,Beauty,0.022,2,8,Credit Card,0
ORD-00002578,CUST-04537,118.21999999999998,Electronics,0.092,2,2,Debit Card,0
ORD-00002579,CUST-03393,73.4275,Electronics,0.084,0,9,Debit Card,0
ORD-00002580,CUST-00652,159.0105,Home & Garden,0.174,0,2,Credit Card,0
ORD-00002581,CUST-03262,180.665,Electronics,0.112,0,8,Credit Card,0
ORD-00002582,CUST-09344,133.975,Clothing,0.136,1,5,Credit Card,0
ORD-00002583,CUST-06513,241.82199999999997,Beauty,0.103,0,1,Credit Card,0
ORD-00002584,CUST-01774,128.01799999999997,Clothing,0.231,0,7,Debit Card,0
ORD-00002585,CUST-07648,280.393,Electronics,0.014,0,6,Credit Card,0
ORD-00002586,CUST-06738,43.7345,Clothing,0.016,0,3,Credit Card,0
ORD-00002587,CUST-03226,108.0195,Toys,0.181,0,12,Credit Card,0
ORD-00002588,CUST-02596,74.382,Beauty,0.256,0,4,Debit Card,0
ORD-00002589,CUST-01860,112.63099999999999,Toys,0.224,1,6,Credit Card,0
ORD-00002590,CUST-07892,393.553,Clothing,0.339,0,22,Credit Card,0
ORD-00002591,CUST-07703,64.5265,Beauty,0.175,1,8,Debit Card,0
ORD-00002592,CUST-08970,129.421,Beauty,0.273,0,1,Credit Card,0
ORD-00002593,CUST-07593,39.858999999999995,Electronics,0.309,2,13,Credit Card,0
ORD-00002594,CUST-05043,403.765,Electronics,0.334,1,2,Debit Card,0
ORD-00002595,CUST-04036,105.616,Beauty,0.084,0,8,Credit Card,0
ORD-00002596,CUST-04392,85.077,Electronics,0.197,2,14,Debit Card,0
ORD-00002597,CUST-06877,277.13849999999996,Clothing,0.142,0,16,Debit Card,0
ORD-00002598,CUST-04966,99.91199999999999,Clothing,0.051,0,2,Debit Card,0
ORD-00002599,CUST-03507,203.19349999999997,Clothing,0.144,1,5,Credit Card,0
ORD-00002600,CUST-04816,135.81499999999997,Clothing,0.163,0,5,Credit Card,0
ORD-00002601,CUST-04538,148.8215,Electronics,0.284,0,5,Credit Card,0
ORD-00002602,CUST-07991,794.1094999999999,Electronics,0.192,1,1,Credit Card,0
