order_id,customer_id,order_value,product_category,return_ratio,returns_velocity_30d,days_since_purchase,payment_method,is_fraud
ORD-00002256,CUST-05418,53.59,Electronics,0.138,0,3,Credit Card,0
ORD-00002257,CUST-02461,48.01,Toys,0.064,2,3,Credit Card,0
ORD-00002258,CUST-06673,183.06,Beauty,0.184,1,7,Gift Card,0
ORD-00002259,CUST-07580,77.36,Clothing,0.167,1,4,PayPal,0
ORD-00002260,CUST-08827,82.23,Electronics,0.217,0,1,Credit Card,0
ORD-00002261,CUST-05209,79.27,Clothing,0.388,0,9,Debit Card,0
ORD-00002262,CUST-05983,252.44,Electronics,0.118,0,7,Debit Card,0
ORD-00002263,CUST-03968,116.95,Home & Garden,0.28,0,1,Credit Card,0
ORD-00002264,CUST-09540,30.31,Clothing,0.159,1,17,Credit Card,0
ORD-00002265,CUST-09849,40.25,Home & Garden,0.054,1,6,Debit Card,0
ORD-00002266,CUST-02131,227.96,Electronics,0.025,0,17,Credit Card,0
ORD-00002267,CUST-07465,907.3,Electronics,0.271,0,4,Credit Card,0
ORD-00002268,CUST-00341,224.13,Home & Garden,0.352,0,1,Credit Card,0
ORD-00002269,CUST-08074,40.76,Electronics,0.219,0,2,Credit Card,0
ORD-00002270,CUST-02915,105.09,Home & Garden,0.034,0,10,Credit Card,0
ORD-00002271,CUST-08722,195.04,Electronics,0.12,1,30,Credit Card,0
ORD-00002272,CUST-03085,42.12,Electronics,0.154,0,2,Debit Card,0
ORD-00002273,CUST-09114,27.73,Beauty,0.212,1,3,Credit Card,0
ORD-00002274,CUST-06596,198.9,Clothing,0.116,0,1,Credit Card,0
ORD-00002275,CUST-07159,87.57,Clothing,0.145,0,1,Debit Card,0
ORD-00002276,CUST-02670,132.46,Electronics,0.076,0,8,PayPal,0
ORD-00002277,CUST-07885,171.07,Electronics,0.138,0,5,Debit Card,0
ORD-00002278,CUST-05266,83.98,Clothing,0.157,0,8,Gift Card,0
ORD-00002279,CUST-00964,45.36,Electronics,0.078,0,6,PayPal,0
ORD-00002280,CUST-04822,136.56,Clothing,0.093,2,5,PayPal,0
ORD-00002281,CUST-01741,151.62,Clothing,0.327,0,15,Debit Card,0
ORD-00002282,CUST-03899,52.47,Beauty,0.178,0,2,Credit Card,0
ORD-00002283,CUST-04766,183.68,Beauty,0.101,2,14,Credit Card,0
ORD-00002284,CUST-07796,186.52,Electronics,0.166,0,18,Credit Card,0
ORD-00002285,CUST-06793,80.12,Electronics,0.05,2,1,Debit Card,0
ORD-00002286,CUST-05089,98.15,Electronics,0.095,0,6,Debit Card,0
ORD-00002287,CUST-04385,89.45,Beauty,0.045,0,7,PayPal,0
ORD-00002288,CUST-07521,299.96,Clothing,0.118,0,15,Debit Card,0
ORD-00002289,CUST-04979,44.88,Clothing,0.12,0,9,Credit Card,0
ORD-00002290,CUST-08434,59.18,Clothing,0.252,1,19,PayPal,0
ORD-00002291,CUST-03037,117.41,Electronics,0.041,0,2,PayPal,0
ORD-00002292,CUST-01543,169.51,Clothing,0.285,1,7,PayPal,0
ORD-00002293,CUST-05019,47.29,Clothing,0.053,0,14,Credit Card,0
ORD-00002294,CUST-03825,87.5,Clothing,0.172,0,6,Credit Card,0
ORD-00002295,CUST-00111,250.76,Toys,0.165,1,2,Credit Card,0
ORD-00002296,CUST-05375,56.14,Clothing,0.177,0,13,Credit Card,0
ORD-00002297,CUST-08871,83.56,Beauty,0.103,0,7,PayPal,0
ORD-00002298,CUST-08715,136.58,Electronics,0.207,1,7,Credit Card,0
ORD-00002299,CUST-07431,70.65,Electronics,0.136,0,12,PayPal,0
ORD-00002300,CUST-08514,183.15,Clothing,0.304,0,2,Debit Card,0
ORD-00002301,CUST-07801,144.43,Electronics,0.093,0,25,PayPal,0
ORD-00002302,CUST-01023,109.35,Clothing,0.12,0,11,Credit Card,0
ORD-00002303,CUST-04784,48.91,Clothing,0.089,1,6,PayPal,0
ORD-00002304,CUST-02127,71.77,Home & Garden,0.156,0,7,PayPal,0
ORD-00002305,CUST-07960,32.86,Beauty,0.104,0,2,Debit Card,0
ORD-00002306,CUST-07312,54.75,Clothing,0.251,0,1,PayPal,0
ORD-00002307,CUST-08525,60.69,Clothing,0.282,0,9,Debit Card,0
ORD-00002308,CUST-00784,20.8,Home & Garden,0.272,0,18,PayPal,0
ORD-00002309,CUST-01796,207.3,Home & Garden,0.093,0,8,Credit Card,0
ORD-00002310,CUST-01669,59.79,Clothing,0.099,0,4,Credit Card,0
ORD-00002311,CUST-00462,49.66,Clothing,0.11,1,12,PayPal,0
ORD-00002312,CUST-07025,62.33,Electronics,0.357,1,1,Credit Card,0
ORD-00002313,CUST-00829,133.71,Beauty,0.214,1,29,Credit Card,0
ORD-00002314,CUST-08242,29.79,Electronics,0.066,0,5,Credit Card,0
ORD-00002315,CUST-03909,116.58,Home & Garden,0.079,2,12,Debit Card,0
ORD-00002316,CUST-02068,94.43,Clothing,0.101,0,16,Debit Card,0
ORD-00002317,CUST-00530,153.65,Beauty,0.112,1,4,Credit Card,0
ORD-00002318,CUST-03361,296.94,Toys,0.021,1,13,Credit Card,0
ORD-00002319,CUST-04449,243.99,Home & Garden,0.187,0,4,PayPal,0
ORD-00002320,CUST-01473,31.23,Electronics,0.194,1,2,Credit Card,0
ORD-00002321,CUST-04116,47.26,Clothing,0.167,0,12,Credit Card,0
ORD-00002322,CUST-01803,206.54,Clothing,0.055,2,2,PayPal,0
ORD-00002323,CUST-02024,105.43,Beauty,0.217,2,3,PayPal,0
ORD-00002324,CUST-06346,185.81,Home & Garden,0.176,0,5,Credit Card,0
ORD-00002325,CUST-02829,82.52,Electronics,0.257,1,4,Credit Card,0
ORD-00002326,CUST-07405,20.35,Clothing,0.042,0,3,PayPal,0
ORD-00002327,CUST-09564,66.52,Home & Garden,0.253,1,1,Credit Card,0
ORD-00002328,CUST-01885,182.27,Clothing,0.359,0,3,PayPal,0
ORD-00002329,CUST-00734,233.08,Clothing,0.088,0,6,PayPal,0
ORD-00002330,CUST-05830,118.43,Clothing,0.222,0,1,Credit Card,0
ORD-00002331,CUST-02470,44.82,Beauty,0.074,0,2,PayPal,0
ORD-00002332,CUST-03996,130.96,Clothing,0.032,0,6,PayPal,0
ORD-00002333,CUST-08211,181.99,Electronics,0.213,0,6,PayPal,0
ORD-00002334,CUST-05760,162.44,Electronics,0.225,1,16,PayPal,0
ORD-00002335,CUST-00892,109.06,Home & Garden,0.06,1,3,PayPal,0
ORD-00002336,CUST-01824,41.36,Clothing,0.228,0,3,PayPal,0
ORD-00002337,CUST-07196,202.76,Electronics,0.021,0,4,Credit Card,0
ORD-00002338,CUST-06920,37.25,Electronics,0.252,0,9,Credit Card,0
ORD-00002339,CUST-00795,70.83,Home & Garden,0.234,2,2,PayPal,0
ORD-00002340,CUST-02952,178.38,Electronics,0.173,0,1,PayPal,0
ORD-00002341,CUST-06892,260.12,Electronics,0.071,0,3,PayPal,0
ORD-00002342,CUST-03847,55.61,Clothing,0.435,0,7,Credit Card,0
ORD-00002343,CUST-06259,58.32,Electronics,0.131,0,1,PayPal,0
ORD-00002344,CUST-04487,66.4,Clothing,0.181,1,12,PayPal,0
ORD-00002345,CUST-06914,90.37,Electronics,0.283,0,3,Credit Card,0
ORD-00002346,CUST-01094,50.59,Clothing,0.282,0,2,PayPal,0
ORD-00002347,CUST-02944,57.0,Electronics,0.114,0,13,Debit Card,0
ORD-00002348,CUST-09136,38.25,Clothing,0.087,0,21,Gift Card,0
ORD-00002349,CUST-09895,31.69,Electronics,0.11,0,1,Credit Card,0
ORD-00002350,CUST-03792,73.13,Toys,0.297,0,9,PayPal,0
ORD-00002351,CUST-09100,69.25,Clothing,0.058,0,4,PayPal,0
ORD-00002352,CUST-03334,78.42,Electronics,0.029,0,7,Credit Card,0
ORD-00002353,CUST-03398,55.16,Clothing,0.12,1,7,Gift Card,0
ORD-00002354,CUST-07821,29.06,Home & Garden,0.22,1,22,Credit Card,0
ORD-00002355,CUST-02188,50.68,Clothing,0.28,0,10,Credit Card,0
ORD-00002356,CUST-03585,50.55,Toys,0.047,2,5,PayPal,0
ORD-00002357,CUST-05390,27.57,Home & Garden,0.159,1,11,Debit Card,0
ORD-00002358,CUST-07896,130.96,Electronics,0.14,0,4,Debit Card,0
ORD-00002359,CUST-04356,47.32,Clothing,0.067,1,1,PayPal,0
ORD-00002360,CUST-05217,77.68,Electronics,0.091,1,2,Debit Card,0
ORD-00002361,CUST-07722,48.26,Electronics,0.094,0,3,PayPal,0
ORD-00002362,CUST-08718,55.3,Home & Garden,0.24,1,5,Credit Card,0
ORD-00002363,CUST-00776,63.82,Clothing,0.235,1,3,PayPal,0
ORD-00002364,CUST-05727,55.82,Clothing,0.264,0,9,Debit Card,0
ORD-00002365,CUST-06888,72.63,Beauty,0.046,0,1,PayPal,0
ORD-00002366,CUST-03077,105.32,Electronics,0.036,1,11,Debit Card,0
ORD-00002367,CUST-07645,182.98,Electronics,0.131,1,8,PayPal,0
ORD-00002368,CUST-01229,39.79,Electronics,0.073,0,5,Credit Card,0
ORD-00002369,CUST-05949,18.57,Electronics,0.141,1,16,Credit Card,0
ORD-00002370,CUST-07614,184.31,Clothing,0.22,0,1,Gift Card,0
ORD-00002371,CUST-01935,92.91,Electronics,0.108,0,1,Credit Card,0
ORD-00002372,CUST-04684,110.08,Beauty,0.253,1,3,PayPal,0
ORD-00002373,CUST-07924,53.35,Home & Garden,0.238,1,4,Credit Card,0
ORD-00002374,CUST-00584,417.98,Electronics,0.275,0,10,PayPal,0
ORD-00002375,CUST-09779,104.62,Clothing,0.098,0,25,Gift Card,0
ORD-00002376,CUST-08041,65.87,Clothing,0.281,2,1,Credit Card,0
ORD-00002377,CUST-00215,33.07,Home & Garden,0.092,1,12,PayPal,0
ORD-00002378,CUST-00589,249.63,Beauty,0.147,2,1,Gift Card,1
ORD-00002379,CUST-06556,30.65,Clothing,0.136,3,12,Credit Card,0
ORD-00002380,CUST-06506,475.05,Beauty,0.258,0,3,Debit Card,0
ORD-00002381,CUST-05246,183.45,Electronics,0.063,1,19,Credit Card,0
ORD-00002382,CUST-02141,56.6,Clothing,0.019,1,6,Credit Card,0
ORD-00002383,CUST-05553,125.88,Electronics,0.027,2,8,Credit Card,0
ORD-00002384,CUST-01582,40.96,Clothing,0.211,1,11,PayPal,0
ORD-00002385,CUST-02420,205.71,Home & Garden,0.158,0,11,Debit Card,0
ORD-00002386,CUST-09480,45.41,Electronics,0.167,0,3,Debit Card,0
ORD-00002387,CUST-07487,31.83,Home & Garden,0.134,0,3,PayPal,0
ORD-00002388,CUST-04897,33.62,Clothing,0.226,0,15,Debit Card,0
ORD-00002389,CUST-06223,124.5,Electronics,0.157,0,6,Credit Card,0
ORD-00002390,CUST-09809,97.55,Clothing,0.164,0,1,PayPal,0
ORD-00002391,CUST-02841,98.74,Electronics,0.092,0,5,Debit Card,0
ORD-00002392,CUST-08417,54.37,Electronics,0.032,0,7,Credit Card,0
ORD-00002393,CUST-02549,71.54,Electronics,0.282,2,2,Credit Card,0
ORD-00002394,CUST-08780,105.74,Home & Garden,0.439,0,12,PayPal,0
ORD-00002395,CUST-09958,259.37,Home & Garden,0.137,0,2,PayPal,0
ORD-00002396,CUST-02344,68.86,Beauty,0.183,1,3,PayPal,0
ORD-00002397,CUST-01649,123.7,Electronics,0.145,0,1,Credit Card,0
ORD-00002398,CUST-07679,306.8,Clothing,0.091,1,14,Credit Card,0
ORD-00002399,CUST-01441,148.1,Clothing,0.08,0,9,Credit Card,0
ORD-00002400,CUST-06269,60.46,Electronics,0.457,1,8,Gift Card,0
ORD-00002401,CUST-00863,87.16,Electronics,0.143,1,8,Debit Card,0
ORD-00002402,CUST-05923,122.08,Electronics,0.088,1,11,PayPal,0
ORD-00002403,CUST-06507,24.02,Clothing,0.261,2,24,Gift Card,0
ORD-00002404,CUST-07081,53.43,Beauty,0.054,1,8,PayPal,0
ORD-00002405,CUST-08230,107.76,Beauty,0.05,0,7,Credit Card,0
ORD-00002406,CUST-01422,398.65,Clothing,0.109,0,7,Credit Card,0
ORD-00002407,CUST-06811,278.83,Beauty,0.065,1,1,Credit Card,1
ORD-00002408,CUST-05866,34.21,Beauty,0.03,1,13,Credit Card,0
ORD-00002409,CUST-09806,38.8,Home & Garden,0.423,0,12,Debit Card,0
ORD-00002410,CUST-09897,366.21,Clothing,0.072,0,26,PayPal,0
ORD-00002411,CUST-03216,36.16,Clothing,0.054,0,9,PayPal,0
ORD-00002412,CUST-03211,30.68,Beauty,0.076,0,8,Debit Card,0
ORD-00002413,CUST-07093,21.48,Home & Garden,0.034,0,1,Credit Card,0
ORD-00002414,CUST-05749,58.44,Beauty,0.267,1,2,Credit Card,0
ORD-00002415,CUST-00316,398.67,Clothing,0.357,1,11,PayPal,0
ORD-00002416,CUST-03777,179.8,Electronics,0.144,1,9,Debit Card,0
ORD-00002417,CUST-08263,89.1,Electronics,0.046,1,17,Debit Card,0
ORD-00002418,CUST-07915,325.2,Clothing,0.125,2,1,Debit Card,0
ORD-00002419,CUST-09580,406.55,Electronics,0.294,0,3,PayPal,0
ORD-00002420,CUST-05843,59.22,Beauty,0.205,1,13,Credit Card,0
ORD-00002421,CUST-04350,25.04,Clothing,0.166,0,3,Gift Card,0
ORD-00002422,CUST-02526,31.46,Electronics,0.03,0,2,Credit Card,0
ORD-00002423,CUST-06764,46.33,Clothing,0.088,0,3,Credit Card,0
ORD-00002424,CUST-07084,84.62,Clothing,0.249,3,8,Credit Card,0
ORD-00002425,CUST-03189,349.06,Home & Garden,0.275,0,3,Credit Card,0
ORD-00002426,CUST-06009,185.28,Electronics,0.042,1,10,Credit Card,0
ORD-00002427,CUST-07357,45.18,Clothing,0.225,0,21,Credit Card,0
ORD-00002428,CUST-03015,144.2,Electronics,0.103,0,9,PayPal,0
ORD-00002429,CUST-08948,148.9,Clothing,0.061,1,17,Credit Card,0
ORD-00002430,CUST-07758,30.19,Beauty,0.198,0,5,Debit Card,0
ORD-00002431,CUST-05805,59.99,Home & Garden,0.238,0,19,PayPal,0
ORD-00002432,CUST-05888,18.2,Clothing,0.042,0,9,Debit Card,0
ORD-00002433,CUST-04990,134.2,Beauty,0.086,0,1,PayPal,0
ORD-00002434,CUST-02035,70.85,Clothing,0.031,1,2,PayPal,0
ORD-00002435,CUST-05391,90.94,Home & Garden,0.097,1,4,Gift Card,0
ORD-00002436,CUST-01586,208.69,Clothing,0.278,0,5,PayPal,0
ORD-00002437,CUST-07846,226.53,Beauty,0.206,0,7,PayPal,0
ORD-00002438,CUST-05323,194.56,Home & Garden,0.359,1,10,Debit Card,0
ORD-00002439,CUST-02236,194.44,Beauty,0.199,1,1,Credit Card,0
ORD-00002440,CUST-04092,86.7,Home & Garden,0.083,0,2,PayPal,0
ORD-00002441,CUST-00152,83.19,Clothing,0.225,1,1,PayPal,0
ORD-00002442,CUST-02848,291.03,Beauty,0.125,0,6,Credit Card,0
ORD-00002443,CUST-05108,65.54,Clothing,0.301,1,18,Credit Card,0
ORD-00002444,CUST-05491,27.18,Electronics,0.04,1,2,Debit Card,0
ORD-00002445,CUST-03483,19.69,Beauty,0.12,1,1,Credit Card,0
ORD-00002446,CUST-02329,190.83,Electronics,0.087,2,1,Credit Card,0
ORD-00002447,CUST-03438,81.48,Clothing,0.276,0,5,Credit Card,0
ORD-00002448,CUST-03419,218.0,Clothing,0.025,1,18,PayPal,0
ORD-00002449,CUST-01588,33.29,Clothing,0.031,1,3,Credit Card,0
ORD-00002450,CUST-06159,71.52,Home & Garden,0.275,0,1,PayPal,0
ORD-00002451,CUST-06307,112.79,Electronics,0.015,0,4,Debit Card,0
ORD-00002452,CUST-06886,400.79,Home & Garden,0.352,0,16,Credit Card,0
ORD-00002453,CUST-03483,51.15,Home & Garden,0.14,0,1,PayPal,0
ORD-00002454,CUST-02876,215.45,Electronics,0.127,2,1,Credit Card,0
ORD-00002455,CUST-03350,77.99,Electronics,0.106,0,2,PayPal,0
ORD-00002456,CUST-07012,65.22,Clothing,0.063,0,1,Credit Card,0
ORD-00002457,CUST-02350,211.13,Clothing,0.076,0,2,Gift Card,1
ORD-00002458,CUST-08319,309.3,Electronics,0.016,1,27,PayPal,0
ORD-00002459,CUST-02583,100.89,Beauty,0.208,0,11,Credit Card,0
ORD-00002460,CUST-05039,14.22,Beauty,0.084,0,10,PayPal,0
ORD-00002461,CUST-06842,48.54,Electronics,0.047,3,9,PayPal,0
ORD-00002462,CUST-01426,57.87,Electronics,0.076,0,15,Credit Card,0
ORD-00002463,CUST-06255,160.15,Clothing,0.125,0,1,Credit Card,0
ORD-00002464,CUST-06178,27.63,Clothing,0.024,1,3,Credit Card,0
ORD-00002465,CUST-01117,94.53,Beauty,0.07,0,9,Debit Card,0
ORD-00002466,CUST-05382,99.21,Clothing,0.067,0,12,PayPal,0
ORD-00002467,CUST-07897,127.71,Home & Garden,0.023,1,13,PayPal,0
ORD-00002468,CUST-09044,219.26,Clothing,0.173,0,28,Debit Card,0
ORD-00002469,CUST-09972,31.07,Home & Garden,0.168,0,6,PayPal,0
ORD-00002470,CUST-08834,68.7,Beauty,0.084,0,2,PayPal,0
ORD-00002471,CUST-05387,61.41,Electronics,0.104,0,2,Gift Card,0
ORD-00002472,CUST-05691,69.56,Beauty,0.411,3,7,Credit Card,0
ORD-00002473,CUST-05125,64.5,Clothing,0.265,0,9,Debit Card,0
ORD-00002474,CUST-00640,97.56,Toys,0.158,0,7,PayPal,0
ORD-00002475,CUST-02658,205.45,Home & Garden,0.013,0,9,PayPal,0
ORD-00002476,CUST-06840,41.73,Toys,0.351,2,3,PayPal,0
ORD-00002477,CUST-04149,45.88,Clothing,0.23,0,5,Credit Card,0
ORD-00002478,CUST-06159,48.15,Home & Garden,0.246,0,4,Debit Card,0
ORD-00002479,CUST-05897,254.15,Clothing,0.157,1,6,PayPal,0
ORD-00002480,CUST-00112,65.61,Electronics,0.118,0,6,PayPal,0
ORD-00002481,CUST-03559,66.39,Clothing,0.084,2,9,Credit Card,0
ORD-00002482,CUST-00526,797.18,Clothing,0.23,0,1,PayPal,0
ORD-00002483,CUST-09050,58.75,Beauty,0.07,0,11,PayPal,0
ORD-00002484,CUST-07056,39.04,Clothing,0.086,0,16,PayPal,0
ORD-00002485,CUST-08757,20.91,Beauty,0.171,1,17,PayPal,0
ORD-00002486,CUST-01177,432.67,Home & Garden,0.252,1,6,Debit Card,0
ORD-00002487,CUST-00870,228.86,Electronics,0.091,1,8,PayPal,0
ORD-00002488,CUST-01582,81.58,Electronics,0.124,0,6,Credit Card,0
ORD-00002489,CUST-09747,50.11,Clothing,0.039,0,4,PayPal,0
ORD-00002490,CUST-08873,144.66,Beauty,0.084,1,1,Credit Card,0
ORD-00002491,CUST-05230,74.64,Clothing,0.103,0,2,Credit Card,0
ORD-00002492,CUST-08002,164.97,Electronics,0.088,1,2,Credit Card,0
ORD-00002493,CUST-03017,30.29,Home & Garden,0.118,0,2,Debit Card,0
ORD-00002494,CUST-06553,88.74,Electronics,0.134,0,11,PayPal,0
ORD-00002495,CUST-09442,42.88,Electronics,0.072,1,4,Credit Card,0
ORD-00002496,CUST-04671,63.07,Clothing,0.143,1,2,Credit Card,0
ORD-00002497,CUST-00801,37.6,Clothing,0.044,0,8,PayPal,0
ORD-00002498,CUST-01401,137.57,Electronics,0.054,0,3,Credit Card,0
ORD-00002499,CUST-08792,36.39,Toys,0.267,0,8,PayPal,0
ORD-00002500,CUST-03688,327.98,Home & Garden,0.069,1,1,PayPal,0
ORD-00002501,CUST-00976,93.92,Home & Garden,0.103,0,1,Gift Card,1
ORD-00002502,CUST-01216,42.03,Clothing,0.141,1,23,Credit Card,0
ORD-00002503,CUST-00263,61.33,Clothing,0.051,1,1,Credit Card,0
ORD-00002504,CUST-08046,88.94,Electronics,0.076,0,1,Credit Card,0
ORD-00002505,CUST-01003,559.54,Beauty,0.201,1,16,Debit Card,0
ORD-00002506,CUST-03921,214.1,Clothing,0.209,1,12,Debit Card,0
ORD-00002507,CUST-08126,9.97,Electronics,0.214,0,2,PayPal,0
ORD-00002508,CUST-03851,74.02,Electronics,0.167,1,3,Gift Card,0
ORD-00002509,CUST-03499,41.75,Electronics,0.333,0,19,Credit Card,0
ORD-00002510,CUST-06303,21.84,Clothing,0.175,0,11,Gift Card,0
ORD-00002511,CUST-00419,489.02,Clothing,0.382,0,23,Debit Card,0
ORD-00002512,CUST-00261,82.29,Clothing,0.317,0,15,Debit Card,0
ORD-00002513,CUST-03945,58.01,Clothing,0.075,0,2,PayPal,0
ORD-00002514,CUST-05767,462.88,Home & Garden,0.155,0,8,Debit Card,0
ORD-00002515,CUST-05213,137.43,Beauty,0.331,0,23,PayPal,0
ORD-00002516,CUST-02823,59.74,Home & Garden,0.187,0,2,Credit Card,0
ORD-00002517,CUST-09329,129.15,Clothing,0.122,0,1,PayPal,0
ORD-00002518,CUST-05900,366.71,Home & Garden,0.171,1,6,Debit Card,0
ORD-00002519,CUST-05568,62.6,Home & Garden,0.128,1,23,Credit Card,0
ORD-00002520,CUST-04429,112.23,Clothing,0.276,1,6,Debit Card,0
ORD-00002521,CUST-07418,270.32,Clothing,0.136,0,5,Gift Card,0
ORD-00002522,CUST-04173,48.46,Toys,0.245,0,4,PayPal,0
ORD-00002523,CUST-05081,233.49,Clothing,0.118,0,15,PayPal,0
ORD-00002524,CUST-01241,146.05,Clothing,0.008,0,5,Credit Card,0
ORD-00002525,CUST-01866,355.34,Home & Garden,0.182,0,2,PayPal,0
ORD-00002526,CUST-09836,19.19,Electronics,0.11,1,4,Debit Card,0
ORD-00002527,CUST-09791,38.42,Clothing,0.102,0,4,Credit Card,0
ORD-00002528,CUST-02137,42.3,Toys,0.269,2,4,PayPal,0
ORD-00002529,CUST-04208,52.6,Toys,0.254,1,1,Credit Card,0
ORD-00002530,CUST-09441,110.5,Electronics,0.199,1,6,PayPal,0
ORD-00002531,CUST-01217,615.83,Electronics,0.197,1,6,Debit Card,0
ORD-00002532,CUST-09315,34.93,Electronics,0.135,0,11,Credit Card,0
ORD-00002533,CUST-03729,53.92,Clothing,0.07,0,1,Credit Card,0
ORD-00002534,CUST-07250,256.17,Clothing,0.133,0,1,Credit Card,0
ORD-00002535,CUST-06651,109.4,Toys,0.117,0,10,Debit Card,0
ORD-00002536,CUST-07891,401.29,Clothing,0.02,0,4,Credit Card,0
ORD-00002537,CUST-01214,74.96,Toys,0.116,0,1,Gift Card,1
ORD-00002538,CUST-05963,72.15,Home & Garden,0.061,0,9,Credit Card,0
ORD-00002539,CUST-03901,213.74,Home & Garden,0.21,1,15,Debit Card,0
ORD-00002540,CUST-00080,56.5,Home & Garden,0.053,1,5,Debit Card,0
ORD-00002541,CUST-04129,47.77,Electronics,0.083,0,4,Credit Card,0
ORD-00002542,CUST-01496,93.45,Electronics,0.091,0,2,PayPal,0
ORD-00002543,CUST-01061,47.35,Beauty,0.013,1,2,Credit Card,0
ORD-00002544,CUST-07812,101.01,Clothing,0.102,1,8,PayPal,0
ORD-00002545,CUST-03856,122.24,Clothing,0.054,0,3,Credit Card,0
ORD-00002546,CUST-00025,300.03,Electronics,0.033,0,18,PayPal,0
ORD-00002547,CUST-02310,25.52,Clothing,0.241,0,1,PayPal,0
ORD-00002548,CUST-08625,476.4,Home & Garden,0.076,1,1,Credit Card,0
ORD-00002549,CUST-06456,57.07,Clothing,0.088,0,28,Credit Card,0
ORD-00002550,CUST-09975,503.72,Toys,0.184,0,22,PayPal,0
ORD-00002551,CUST-09069,64.2,Beauty,0.305,0,2,PayPal,0
ORD-00002552,CUST-08529,75.29,Clothing,0.413,0,14,PayPal,0
ORD-00002553,CUST-02174,205.16,Home & Garden,0.057,0,15,PayPal,0
ORD-00002554,CUST-06149,23.77,Home & Garden,0.196,2,19,Credit Card,0
ORD-00002555,CUST-04901,39.6,Electronics,0.135,0,2,Credit Card,0
ORD-00002556,CUST-08727,26.98,Electronics,0.219,0,1,PayPal,0
ORD-00002557,CUST-01606,232.14,Clothing,0.424,0,1,PayPal,0
ORD-00002558,CUST-07906,134.31,Clothing,0.081,0,17,Credit Card,0
ORD-00002559,CUST-04262,239.35,Beauty,0.044,0,12,PayPal,0
ORD-00002560,CUST-05979,97.89,Clothing,0.255,0,4,Debit Card,0
ORD-00002561,CUST-03569,33.13,Clothing,0.181,0,14,Credit Card,0
ORD-00002562,CUST-08357,86.21,Clothing,0.259,0,17,PayPal,0
ORD-00002563,CUST-03624,73.05,Clothing,0.092,0,6,PayPal,0
ORD-00002564,CUST-01019,41.28,Clothing,0.178,0,2,Credit Card,0
ORD-00002565,CUST-07802,104.24,Beauty,0.2,0,23,Credit Card,0
ORD-00002566,CUST-02655,108.48,Electronics,0.104,0,2,PayPal,0
ORD-00002567,CUST-05552,110.37,Clothing,0.289,1,10,PayPal,0
ORD-00002568,CUST-00539,146.87,Clothing,0.276,0,9,PayPal,0
ORD-00002569,CUST-05143,74.2,Home & Garden,0.075,0,1,PayPal,1
ORD-00002570,CUST-04547,162.3,Clothing,0.075,0,8,Credit Card,0
ORD-00002571,CUST-08950,49.98,Clothing,0.392,1,11,PayPal,0
ORD-00002572,CUST-03298,171.82,Beauty,0.217,1,2,Credit Card,0
ORD-00002573,CUST-02074,154.73,Home & Garden,0.301,0,8,Credit Card,0
ORD-00002574,CUST-00972,292.73,Home & Garden,0.062,0,1,PayPal,0
ORD-00002575,CUST-06356,168.94,Electronics,0.149,0,9,PayPal,0
ORD-00002576,CUST-07314,135.2,Clothing,0.144,0,28,PayPal,0
ORD-00002577,CUST-09697,244.89,Electronics,0.142,1,10,Debit Card,0
ORD-00002578,CUST-05036,82.58,Electronics,0.321,0,2,Debit Card,0
ORD-00002579,CUST-02509,26.27,Clothing,0.104,1,7,Credit Card,0
ORD-00002580,CUST-05375,171.02,Home & Garden,0.366,0,6,Credit Card,0
ORD-00002581,CUST-00005,34.24,Clothing,0.14,0,1,PayPal,0
ORD-00002582,CUST-02562,191.53,Toys,0.19,2,7,PayPal,0
ORD-00002583,CUST-07052,21.09,Clothing,0.019,0,6,PayPal,0
ORD-00002584,CUST-01038,218.11,Clothing,0.215,0,1,Debit Card,0
ORD-00002585,CUST-07451,451.38,Beauty,0.202,0,3,PayPal,0
ORD-00002586,CUST-08572,110.37,Beauty,0.042,0,13,PayPal,0
ORD-00002587,CUST-06484,55.86,Clothing,0.236,1,11,Credit Card,0
ORD-00002588,CUST-00607,87.64,Clothing,0.109,0,1,Credit Card,0
ORD-00002589,CUST-06425,154.95,Home & Garden,0.228,0,5,Debit Card,0
ORD-00002590,CUST-08155,140.86,Home & Garden,0.136,0,22,Credit Card,0
ORD-00002591,CUST-03493,38.72,Clothing,0.113,0,10,PayPal,0
ORD-00002592,CUST-01201,329.97,Electronics,0.026,0,1,Gift Card,1
ORD-00002593,CUST-06151,44.67,Clothing,0.095,2,15,PayPal,0
ORD-00002594,CUST-07320,40.1,Beauty,0.098,0,1,Debit Card,0
ORD-00002595,CUST-06934,52.26,Clothing,0.087,1,5,Debit Card,0
ORD-00002596,CUST-02904,112.25,Clothing,0.284,1,11,Credit Card,0
ORD-00002597,CUST-00477,109.44,Home & Garden,0.109,1,4,Debit Card,0
ORD-00002598,CUST-07006,74.18,Electronics,0.027,1,5,Credit Card,0
ORD-00002599,CUST-08032,148.89,Home & Garden,0.119,2,9,Credit Card,0
ORD-00002600,CUST-03317,72.56,Home & Garden,0.048,1,2,PayPal,0
ORD-00002601,CUST-05653,79.07,Beauty,0.048,1,11,PayPal,0
ORD-00002602,CUST-06944,62.34,Home & Garden,0.266,1,6,Debit Card,0
ORD-00002603,CUST-03127,109.97,Electronics,0.014,0,4,Credit Card,0
ORD-00002604,CUST-08270,48.63,Home & Garden,0.148,0,1,Credit Card,0
